"id","churnBinario","churnSimples","churnLinear","churnExponencial_2","churnExponencial_e","churnRecente"
2578,1,0.9411764706,0.9697478992,0.9999961852,0.9999999738,0.9411764705882353
2579,1,0.9411764706,0.9630252101,0.9999389648,0.9999985712,0.9411764705882353
2580,1,0.9411764706,0.9932773109,0.9999999997,1.0,0.9411764705882353
2581,1,0.9411764706,0.974789916,0.9999995231,0.9999999987,0.9411764705882353
2582,1,0.9117647059,0.9630252101,0.9999995194,0.9999999987,0.9117647058823529
2583,1,0.8529411765,0.8201680672,0.9520263671,0.9840812195,0.8529411764705882
2584,1,0.9411764706,0.9512605042,0.9921874999,0.9984331298,0.9411764705882353
2585,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2586,1,0.9411764706,0.9949579832,0.9999999998,1.0,0.9411764705882353
2587,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2588,1,0.8529411765,0.9092436975,0.9999836645,0.9999998029,0.8529411764705882
2589,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2590,1,0.9117647059,0.9478991597,0.9999959468,0.9999999734,0.9117647058823529
2591,1,0.9411764706,0.9596638655,0.9997558593,0.9999894425,0.9411764705882353
2592,1,0.9411764706,0.9915966387,0.9999999995,1.0,0.9411764705882353
2593,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2594,1,0.8823529412,0.8722689076,0.8593745231,0.910192589,0.8823529411764706
2595,1,0.7647058824,0.8403361345,0.995788561,0.9994115944,0.7647058823529411
2596,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2597,1,0.8529411765,0.8890756303,0.9997404217,0.9999892489,0.8529411764705882
2598,1,0.9411764706,0.956302521,0.9990234374,0.9999219901,0.9411764705882353
2599,1,0.9411764706,0.9512605042,0.9921874999,0.9984331298,0.9411764705882353
2600,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2601,1,0.8235294118,0.818487395,0.9831237494,0.9956517122,0.8235294117647058
2602,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2603,1,0.8823529412,0.9226890756,0.9843749683,0.9957408052,0.8823529411764706
2604,1,0.7941176471,0.7680672269,0.8630981425,0.9123031829,0.7878787878787878
2605,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2606,1,0.9705882353,0.9966386555,0.9999999999,1.0,0.9696969696969697
2607,1,0.9117647059,0.9428571429,0.99987787,0.9999961161,0.9117647058823529
2608,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2609,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2610,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2611,1,0.9411764706,0.9865546218,0.9999999962,1.0,0.9411764705882353
2612,1,0.9411764706,0.9529411765,0.9960937499,0.9994235807,0.9411764705882353
2613,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2614,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2615,1,0.9411764706,0.9596638655,0.9997558593,0.9999894425,0.9411764705882353
2616,1,0.9705882353,0.9966386555,0.9999999999,1.0,0.9696969696969697
2617,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2618,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2619,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2620,1,0.8823529412,0.9243697479,0.7499999971,0.7674558421,0.8823529411764706
2621,1,0.9117647059,0.9512605042,0.9999961256,0.9999999738,0.9117647058823529
2622,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2623,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2624,1,0.9117647059,0.9495798319,0.9999992845,0.9999999982,0.90625
2625,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2626,1,0.7647058824,0.8924369748,0.9998702934,0.999996045,0.7647058823529411
2627,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2628,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2629,1,0.7647058824,0.7949579832,0.999083042,0.9999554268,0.7647058823529411
2630,1,0.8529411765,0.9243697479,0.9960937386,0.9994235807,0.8529411764705882
2631,1,0.8823529412,0.9831932773,0.9999999991,1.0,0.8823529411764706
2632,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2633,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2634,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2635,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2636,1,0.9117647059,0.8823529412,0.624999999,0.6819076272,0.9
2637,1,0.7058823529,0.7966386555,0.4997403259,0.3678686898,0.696969696969697
2638,1,0.7941176471,0.774789916,0.8110198973,0.8828734542,0.7941176470588236
2639,1,0.9117647059,0.9361344538,0.874999999,0.9144517851,0.9117647058823529
2640,1,0.9411764706,0.9932773109,0.9999999997,1.0,0.9411764705882353
2641,1,0.9411764706,0.9949579832,0.9999999998,1.0,0.9411764705882353
2642,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2643,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2644,1,0.8823529412,0.8521008403,0.9453124999,0.9825962431,0.8823529411764706
2645,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2646,1,0.9117647059,0.956302521,0.9999847393,0.9999998066,0.9117647058823529
2647,1,0.8529411765,0.8739495798,0.8749958276,0.9144517583,0.8529411764705882
2648,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2649,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2650,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2651,1,0.8529411765,0.8789915966,0.998985283,0.9999213934,0.8529411764705882
2652,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2653,1,0.9117647059,0.9613445378,0.9999961843,0.9999999738,0.9117647058823529
2654,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2655,1,0.9411764706,0.9714285714,0.9999990462,0.9999999965,0.9393939393939394
2656,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2657,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2658,1,0.9411764706,0.9848739496,0.9999999925,1.0,0.9411764705882353
2659,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2660,1,0.7941176471,0.8100840336,0.9530627722,0.9841616805,0.7941176470588236
2661,1,0.8235294118,0.818487395,0.8724365231,0.9142071502,0.8235294117647058
2662,1,0.9411764706,0.9630252101,0.9999389648,0.9999985712,0.9411764705882353
2663,1,0.8529411765,0.8840336134,0.9985332486,0.9998932823,0.8529411764705882
2664,0,0.4411764706,0.4151260504,0.2893446335,0.2456998443,0.4411764705882353
2665,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2666,1,0.8823529412,0.9193277311,0.9999809114,0.9999997805,0.875
2667,1,0.9411764706,0.9781512605,0.9999998807,0.9999999998,0.9411764705882353
2668,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2669,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2670,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2671,1,0.8529411765,0.8117647059,0.2343740462,0.1310760849,0.8529411764705882
2672,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2673,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2674,1,0.9411764706,0.9949579832,0.9999999998,1.0,0.9411764705882353
2675,1,0.8823529412,0.9109243697,0.9980163555,0.9997874215,0.8823529411764706
2676,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2677,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2678,1,0.9705882353,0.9949579832,0.9999999998,1.0,0.96875
2679,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2680,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2681,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2682,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2683,1,0.8235294118,0.7949579832,0.8715817927,0.9141330237,0.8181818181818181
2684,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2685,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2686,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2687,1,0.9411764706,0.9613445378,0.9998779296,0.9999961161,0.9411764705882353
2688,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2689,1,0.9411764706,0.9831932773,0.999999985,1.0,0.9411764705882353
2690,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2691,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2692,1,0.9117647059,0.9361344538,0.9687499962,0.9884223081,0.9117647058823529
2693,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2694,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2695,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2696,1,0.9411764706,0.9949579832,0.9999999998,1.0,0.9411764705882353
2697,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2698,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2699,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2700,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2701,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2702,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2703,1,0.9411764706,0.9932773109,0.9999999997,1.0,0.9411764705882353
2704,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2705,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2706,1,0.9705882353,0.9966386555,0.9999999999,1.0,0.9696969696969697
2707,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2708,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2709,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2710,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2711,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2712,1,0.6470588235,0.7714285714,0.9062458131,0.9569508518,0.6470588235294117
2713,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2714,1,0.8235294118,0.9025210084,0.9999950823,0.9999999701,0.8235294117647058
2715,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2716,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2717,1,0.6176470588,0.5731092437,0.611738651,0.6796560025,0.6176470588235294
2718,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2719,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2720,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2721,1,0.9117647059,0.9428571429,0.99902343,0.9999219901,0.9117647058823529
2722,1,0.9117647059,0.9798319328,0.9999999958,1.0,0.9117647058823529
2723,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2724,1,0.8823529412,0.9142857143,0.9921569822,0.9984326042,0.8823529411764706
2725,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2726,1,0.9411764706,0.9899159664,0.999999999,1.0,0.9411764705882353
2727,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2728,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2729,1,0.9117647059,0.9445378151,0.9921874995,0.9984331298,0.9117647058823529
2730,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2731,1,0.9705882353,0.9966386555,0.9999999999,1.0,0.9696969696969697
2732,1,0.9117647059,0.9327731092,0.999510765,0.9999712982,0.9117647058823529
2733,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2734,1,0.9705882353,0.9966386555,0.9999999999,1.0,0.9696969696969697
2735,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2736,1,0.9117647059,0.9613445378,0.9999990425,0.9999999965,0.9117647058823529
2737,1,0.9411764706,0.9529411765,0.9960937499,0.9994235807,0.9411764705882353
2738,1,0.7058823529,0.7344537815,0.9764048969,0.9941694953,0.7058823529411764
2739,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2740,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2741,1,0.9705882353,0.9899159664,0.9999999981,1.0,0.9655172413793104
2742,1,0.9411764706,0.9949579832,0.9999999998,1.0,0.9411764705882353
2743,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2744,1,0.8235294118,0.8420168067,0.9648342131,0.987845808,0.8235294117647058
2745,1,0.8235294118,0.8016806723,0.9835510253,0.995699595,0.8235294117647058
2746,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2747,1,0.9411764706,0.9613445378,0.9998779296,0.9999961161,0.9411764705882353
2748,1,0.8529411765,0.825210084,0.9140615463,0.9627025019,0.8529411764705882
2749,1,0.9117647059,0.9764705882,0.9999999916,1.0,0.9117647058823529
2750,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2751,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2752,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2753,1,0.8235294118,0.8773109244,0.874995707,0.9144517577,0.8235294117647058
2754,1,0.9411764706,0.9630252101,0.9999694823,0.9999994744,0.9393939393939394
2755,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2756,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2757,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2758,1,0.9411764706,0.9831932773,0.999999985,1.0,0.9411764705882353
2759,1,0.6764705882,0.6554621849,0.4863003417,0.3655238044,0.6764705882352942
2760,1,0.8529411765,0.868907563,0.9843432903,0.9957402755,0.8529411764705882
2761,1,0.8823529412,0.9831932773,0.9999999991,1.0,0.8823529411764706
2762,1,0.8823529412,0.9478991597,0.9999995045,0.9999999987,0.8823529411764706
2763,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2764,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2765,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2766,1,0.9411764706,0.9731092437,0.9999990463,0.9999999965,0.9411764705882353
2767,1,0.9411764706,0.9495798319,0.9843749999,0.9957408052,0.9411764705882353
2768,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2769,1,0.8235294118,0.8941176471,0.9921874441,0.9984331298,0.8235294117647058
2770,1,0.8823529412,0.8840336134,0.9975509643,0.9997591778,0.8823529411764706
2771,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2772,1,0.9411764706,0.9697478992,0.9999997607,0.9999999995,0.9333333333333333
2773,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2774,1,0.9411764706,0.9932773109,0.9999999997,1.0,0.9411764705882353
2775,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2776,1,0.9411764706,0.9932773109,0.9999999997,1.0,0.9411764705882353
2777,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2778,1,0.8823529412,0.9210084034,0.9374999692,0.9685285705,0.8823529411764706
2779,1,0.9411764706,0.9731092437,0.9999990463,0.9999999965,0.9411764705882353
2780,1,0.9117647059,0.9647058824,0.999996185,0.9999999738,0.9117647058823529
2781,1,0.9705882353,0.9966386555,0.9999999999,1.0,0.9696969696969697
2782,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2783,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2784,1,0.7647058824,0.8117647059,0.9374224988,0.9685269443,0.7647058823529411
2785,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2786,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2787,1,0.9411764706,0.9899159664,0.999999999,1.0,0.9411764705882353
2788,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2789,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2790,1,0.9117647059,0.9714285714,0.9999997613,0.9999999995,0.9117647058823529
2791,1,0.9411764706,0.9411764706,0.4999999999,0.3678794412,0.9411764705882353
2792,1,0.9117647059,0.9226890756,0.9994812011,0.9999707761,0.9090909090909091
2793,1,0.9411764706,0.9932773109,0.9999999997,1.0,0.9411764705882353
2794,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2795,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2796,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2797,1,0.9411764706,0.9932773109,0.9999999997,1.0,0.9411764705882353
2798,1,0.7647058824,0.7848739496,0.8671823441,0.9128848845,0.7647058823529411
2799,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2800,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2801,1,0.9411764706,0.9949579832,0.9999999998,1.0,0.9411764705882353
2802,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2803,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2804,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2805,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2806,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2807,1,0.9117647059,0.9680672269,0.9999997606,0.9999999995,0.9117647058823529
2808,1,0.9411764706,0.9882352941,0.9999999981,1.0,0.9411764705882353
2809,1,0.9411764706,0.9915966387,0.9999999995,1.0,0.9411764705882353
2810,1,0.8529411765,0.9176470588,0.9997253414,0.9999889169,0.8529411764705882
2811,1,0.8529411765,0.8773109244,0.8124999961,0.8829803557,0.8529411764705882
2812,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2813,1,0.9411764706,0.9949579832,0.9999999998,1.0,0.9411764705882353
2814,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2815,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2816,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2817,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2818,1,0.9411764706,0.9462184874,0.9687499999,0.9884223081,0.9393939393939394
2819,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2820,1,0.8823529412,0.9294117647,0.999969393,0.9999994743,0.8823529411764706
2821,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2822,1,0.8529411765,0.8605042017,0.9335932433,0.9679521499,0.8529411764705882
2823,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2824,1,0.8823529412,0.981512605,0.9999999987,1.0,0.8823529411764706
2825,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2826,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2827,1,0.9117647059,0.9848739496,0.999999998,1.0,0.9117647058823529
2828,1,0.9117647059,0.9764705882,0.9999999916,1.0,0.9117647058823529
2829,1,0.7647058824,0.8302521008,0.9995574869,0.9999839365,0.7647058823529411
2830,1,0.8823529412,0.9109243697,0.9687497466,0.9884223076,0.8823529411764706
2831,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2832,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2833,1,0.9411764706,0.9714285714,0.9999980926,0.9999999904,0.9411764705882353
2834,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2835,1,0.8823529412,0.9193277311,0.9980466291,0.9997879467,0.8823529411764706
2836,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2837,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2838,1,0.9411764706,0.9915966387,0.9999999995,1.0,0.9411764705882353
2839,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2840,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2841,1,0.7647058824,0.8302521008,0.9921168679,0.9984316202,0.7647058823529411
2842,1,0.8823529412,0.9042016807,0.9990205764,0.999921977,0.8823529411764706
2843,1,0.9411764706,0.9932773109,0.9999999997,1.0,0.9411764705882353
2844,1,0.8823529412,0.9008403361,0.998779267,0.9999114326,0.8823529411764706
2845,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2846,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2847,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2848,1,0.9411764706,0.9848739496,0.9999999925,1.0,0.9411764705882353
2849,1,0.9411764706,0.9865546218,0.9999999988,1.0,0.9375
2850,1,0.9117647059,0.9445378151,0.9843749997,0.9957408052,0.9117647058823529
2851,1,0.7352941176,0.8201680672,0.9911497716,0.9983536909,0.7352941176470589
2852,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2853,1,0.9411764706,0.9596638655,0.9997558593,0.9999894425,0.9411764705882353
2854,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2855,1,0.9117647059,0.9142857143,0.7499961852,0.7674558159,0.9117647058823529
2856,1,0.8823529412,0.8924369748,0.9682617038,0.9883936099,0.8823529411764706
2857,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2858,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2859,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2860,1,0.8823529412,0.9731092437,0.9999999914,1.0,0.8823529411764706
2861,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2862,1,0.9411764706,0.9915966387,0.9999999995,1.0,0.9411764705882353
2863,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2864,1,0.8823529412,0.9579831933,0.9999997573,0.9999999995,0.8823529411764706
2865,1,0.9117647059,0.9882352941,0.9999999994,1.0,0.9117647058823529
2866,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2867,1,0.8823529412,0.8907563025,0.9960308074,0.9994221422,0.8823529411764706
2868,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2869,1,0.9117647059,0.9613445378,0.9999923701,0.9999999289,0.9117647058823529
2870,1,0.8235294118,0.7915966387,0.868163824,0.9135853026,0.8235294117647058
2871,1,0.9117647059,0.9226890756,0.999633789,0.9999855586,0.9117647058823529
2872,1,0.9411764706,0.9798319328,0.9999999403,0.9999999999,0.9411764705882353
2873,1,0.9117647059,0.8924369748,0.8124999999,0.8829803557,0.9117647058823529
2874,1,0.8529411765,0.8840336134,0.93725585,0.968518013,0.8529411764705882
2875,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2876,1,0.9117647059,0.9579831933,0.9999694819,0.9999994744,0.9117647058823529
2877,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2878,1,0.9411764706,0.9865546218,0.9999999962,1.0,0.9411764705882353
2879,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2880,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2881,1,0.8529411765,0.818487395,0.6562497615,0.7244067202,0.8529411764705882
2882,1,0.8529411765,0.8302521008,0.2495117037,0.135306585,0.8529411764705882
2883,1,0.8823529412,0.9277310924,0.9990224837,0.9999219866,0.8823529411764706
2884,1,0.9705882353,0.9966386555,0.9999999999,1.0,0.9696969696969697
2885,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2886,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2887,1,0.9411764706,0.9731092437,0.9999990463,0.9999999965,0.9411764705882353
2888,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2889,1,0.9117647059,0.9680672269,0.9999999366,0.9999999999,0.9117647058823529
2890,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2891,1,0.9117647059,0.9697478992,0.9999990462,0.9999999965,0.9117647058823529
2892,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2893,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2894,1,0.9411764706,0.9865546218,0.9999999962,1.0,0.9411764705882353
2895,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2896,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2897,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2898,1,0.9705882353,0.9966386555,0.9999999999,1.0,0.9696969696969697
2899,1,0.9411764706,0.9579831933,0.9995117187,0.9999713018,0.9411764705882353
2900,1,0.9117647059,0.9478991597,0.9921874998,0.9984331298,0.9117647058823529
2901,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2902,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2903,1,0.8235294118,0.9008403361,0.992187472,0.9984331298,0.8235294117647058
2904,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2905,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2906,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2907,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2908,0,0.4117647059,0.3865546218,0.167039913,0.0989835683,0.4117647058823529
2909,1,0.9411764706,0.9411764706,0.4999999999,0.3678794412,0.9411764705882353
2910,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2911,1,0.9411764706,0.9848739496,0.9999999925,1.0,0.9411764705882353
2912,1,0.9411764706,0.9647058824,0.9999694824,0.9999994744,0.9411764705882353
2913,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2914,1,0.9117647059,0.9798319328,0.9999999923,1.0,0.9117647058823529
2915,1,0.9411764706,0.9899159664,0.999999999,1.0,0.9411764705882353
2916,1,0.9411764706,0.9781512605,0.9999998807,0.9999999998,0.9411764705882353
2917,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2918,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2919,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2920,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2921,1,0.7058823529,0.7025210084,0.1248454822,0.0497826492,0.7058823529411764
2922,1,0.9117647059,0.9714285714,0.9999999683,1.0,0.9117647058823529
2923,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2924,1,0.9705882353,0.9949579832,0.9999999998,1.0,0.96875
2925,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2926,1,0.9705882353,0.9983193277,0.9999999999,1.0,0.9705882352941176
2927,1,0.7941176471,0.7647058824,0.3427731981,0.2706755241,0.7941176470588236
