"id","churn"
2,1.0
3,0.75
4,0.8181818181818181
5,0.5882352941176471
6,1.0
7,0.7777777777777778
8,0.6470588235294117
9,0.8571428571428572
10,1.0
11,0.875
12,1.0
13,1.0
14,1.0
15,1.0
16,0.8333333333333334
17,1.0
18,1.0
19,0.9230769230769231
20,1.0
21,1.0
22,1.0
23,1.0
24,0.8333333333333334
25,0.5
26,1.0
27,1.0
28,0.9375
29,0.5294117647058824
30,0.9411764705882353
31,0.33333333333333337
32,0.75
33,0.4117647058823529
34,1.0
35,0.9
36,0.9411764705882353
37,0.6875
38,1.0
39,0.8125
40,0.5
41,1.0
42,1.0
43,0.7647058823529411
44,0.9230769230769231
45,1.0
46,0.75
47,0.4117647058823529
48,0.3529411764705882
49,1.0
50,1.0
51,0.6666666666666667
52,0.7857142857142857
53,0.5454545454545454
54,1.0
55,1.0
56,0.8461538461538461
57,1.0
58,1.0
59,1.0
60,0.9411764705882353
61,1.0
62,0.7058823529411764
63,0.625
64,0.47058823529411764
65,0.6
66,1.0
67,1.0
68,1.0
69,1.0
70,1.0
71,1.0
72,1.0
73,0.9375
74,1.0
75,1.0
76,1.0
77,1.0
78,0.6666666666666667
79,1.0
80,1.0
81,0.5882352941176471
82,0.6666666666666667
83,0.8333333333333334
84,1.0
85,1.0
86,1.0
87,0.7692307692307692
88,0.8823529411764706
89,0.375
90,1.0
91,1.0
92,0.9333333333333333
93,1.0
94,1.0
95,0.11764705882352944
96,0.17647058823529416
97,0.6666666666666667
98,0.9285714285714286
99,0.6666666666666667
100,0.7142857142857143
101,1.0
102,0.8235294117647058
103,0.8235294117647058
104,1.0
105,1.0
106,0.6923076923076923
107,1.0
108,1.0
109,0.9411764705882353
110,1.0
111,0.375
112,0.9411764705882353
113,0.75
114,0.7857142857142857
115,1.0
116,1.0
117,0.8
118,0.9230769230769231
119,1.0
120,0.7647058823529411
121,1.0
122,1.0
123,1.0
124,0.6
125,0.6153846153846154
126,0.8571428571428572
127,1.0
128,0.8823529411764706
129,1.0
130,0.6470588235294117
131,1.0
132,0.7058823529411764
133,0.7058823529411764
134,0.8571428571428572
135,1.0
136,0.875
137,1.0
138,1.0
139,1.0
140,0.9285714285714286
141,0.625
142,0.8125
143,1.0
144,1.0
145,0.3529411764705882
146,1.0
147,0.7058823529411764
148,0.7058823529411764
149,1.0
150,1.0
151,1.0
152,0.8235294117647058
153,1.0
154,0.7142857142857143
155,1.0
156,1.0
157,0.9411764705882353
158,1.0
159,1.0
160,1.0
161,0.5882352941176471
162,1.0
163,1.0
164,0.6470588235294117
165,0.5
166,0.4285714285714286
167,0.6875
168,1.0
169,1.0
170,0.8333333333333334
171,1.0
172,1.0
173,0.6666666666666667
174,1.0
175,1.0
176,1.0
177,0.17647058823529416
178,1.0
179,0.6470588235294117
180,0.9090909090909091
181,1.0
182,0.7
183,1.0
184,0.5
185,0.7647058823529411
186,0.9
187,0.9411764705882353
188,1.0
189,1.0
190,1.0
191,1.0
192,0.75
193,1.0
194,1.0
195,0.6666666666666667
196,1.0
197,0.875
198,1.0
199,1.0
200,1.0
201,0.7333333333333334
202,1.0
203,0.8235294117647058
204,1.0
205,0.8125
206,1.0
207,0.875
208,0.8
209,0.8823529411764706
210,0.75
211,1.0
212,1.0
213,1.0
214,0.8
215,1.0
216,1.0
217,0.5714285714285714
218,0.9411764705882353
219,0.9285714285714286
220,1.0
221,1.0
222,0.8823529411764706
223,1.0
224,1.0
225,0.8235294117647058
226,0.7058823529411764
227,0.8125
228,0.5294117647058824
229,0.7272727272727273
230,0.9230769230769231
231,1.0
232,1.0
233,1.0
234,0.9411764705882353
235,1.0
236,1.0
237,1.0
238,0.7647058823529411
239,1.0
240,0.9375
241,0.7857142857142857
242,1.0
243,1.0
244,0.2941176470588235
245,0.6875
246,0.3529411764705882
247,0.7647058823529411
248,1.0
249,0.9411764705882353
250,0.8333333333333334
251,1.0
252,0.5
253,1.0
254,1.0
255,1.0
256,0.875
257,0.7777777777777778
258,1.0
259,1.0
260,1.0
261,1.0
262,1.0
263,1.0
264,1.0
265,0.9411764705882353
266,1.0
267,1.0
268,0.9375
269,0.9411764705882353
270,1.0
271,1.0
272,0.875
273,0.9375
274,1.0
275,1.0
276,0.8333333333333334
277,0.75
278,1.0
279,0.9090909090909091
280,0.8823529411764706
281,1.0
282,1.0
283,1.0
284,1.0
285,1.0
286,1.0
287,1.0
288,0.9285714285714286
289,0.9411764705882353
290,1.0
291,1.0
292,0.7692307692307692
293,0.75
294,0.875
295,0.75
296,1.0
297,1.0
298,1.0
299,0.875
300,0.25
301,0.8
302,1.0
303,1.0
304,0.9285714285714286
305,0.875
306,1.0
307,0.9411764705882353
308,1.0
309,0.9375
310,1.0
311,1.0
312,0.8571428571428572
313,0.2941176470588235
314,1.0
315,0.8823529411764706
316,0.8666666666666667
317,0.5
318,0.8333333333333334
319,1.0
320,1.0
321,1.0
322,0.9166666666666666
323,0.5
324,0.9
325,1.0
326,1.0
327,1.0
328,0.2941176470588235
329,0.8
330,1.0
331,1.0
332,1.0
333,1.0
334,1.0
335,1.0
336,1.0
337,0.5
338,1.0
339,0.7647058823529411
340,1.0
341,0.9166666666666666
342,1.0
343,0.8666666666666667
344,0.3529411764705882
345,0.875
346,1.0
347,1.0
348,0.9166666666666666
349,1.0
350,1.0
351,1.0
