,True 13,True 14,True 15,True 16
13523,31.275,31.275,31.275,31.275
13524,36.51,36.51,36.51,36.51
13525,0.0,0.0,0.0,0.0
13526,11.47,11.47,11.47,11.47
13527,15.79,15.79,15.79,15.79
13528,11.88,11.88,11.88,11.88
13529,39.79,39.79,39.79,39.79
13530,18.78,18.78,18.78,18.78
13531,22.51,22.51,22.51,22.51
13532,0.0,0.0,0.0,9.53
13533,31.700000000000003,31.700000000000003,31.700000000000003,31.700000000000003
13534,9.91,9.91,9.91,9.91
13535,18.89,18.89,18.89,18.89
13536,0.0,11.23,11.23,11.23
13537,0.0,0.0,0.0,0.0
13538,24.325000000000003,24.325000000000003,24.325000000000003,24.325000000000003
13539,0.0,9.88,9.88,9.88
13540,0.0,0.0,20.95,20.95
13541,15.11,15.11,15.11,15.11
13542,12.775,12.775,12.775,12.775
13543,15.323333333333332,15.323333333333332,15.323333333333332,15.323333333333332
13544,34.61,34.61,34.61,34.61
13545,14.84,14.84,14.84,14.84
13546,0.0,0.0,0.0,45.25
13547,7.993333333333333,7.993333333333333,7.993333333333333,7.993333333333333
13548,15.477500000000001,15.477500000000001,15.477500000000001,15.477500000000001
13549,23.17,23.17,23.17,23.17
13550,0.0,15.71,15.71,15.71
13551,45.24,45.24,45.24,45.24
13552,7.14,7.14,7.14,7.14
13553,24.45,24.45,24.45,24.45
13554,12.62,12.62,12.62,12.62
13555,23.17,23.17,23.17,23.17
13556,0.0,0.0,11.23,11.23
13557,0.0,0.0,0.0,18.08
13558,22.67,22.67,22.67,22.67
13559,0.0,51.96,51.96,51.96
13560,0.0,0.0,0.0,0.0
13561,3.5,3.5,3.5,3.5
13562,39.83,39.83,39.83,39.83
13563,10.3,10.3,10.3,10.3
13564,0.0,0.0,45.88,45.88
13565,16.88,16.88,16.88,16.88
13566,15.05,15.05,15.05,15.05
13567,31.98,31.98,31.98,31.98
13568,23.2,23.2,23.2,23.2
13569,0.0,8.594999999999999,8.594999999999999,8.594999999999999
13570,0.0,0.0,20.96,20.96
13571,10.7875,10.7875,10.7875,10.7875
13572,26.884999999999998,26.884999999999998,26.884999999999998,26.884999999999998
13573,25.27,25.27,25.27,25.07
13574,44.48,44.48,44.48,44.48
13575,16.51,16.51,16.51,16.51
13576,30.0,30.0,30.0,30.0
13577,15.78,15.78,15.78,15.78
13578,9.84,9.84,9.84,9.84
13579,0.0,0.0,0.0,0.0
13580,13.81,13.81,13.81,13.81
13581,19.04,19.04,19.04,19.04
13582,24.15,24.15,24.15,24.15
13583,37.2,37.2,37.2,37.2
13584,11.12,11.12,11.12,11.12
13585,10.5,10.5,10.5,10.5
13586,5.24,5.24,5.24,5.24
13587,15.864999999999998,15.864999999999998,15.864999999999998,15.864999999999998
13588,35.905,35.905,35.905,35.905
13589,15.91,15.91,15.91,15.91
13590,24.27,24.27,24.27,24.27
13591,33.635,33.635,33.635,33.635
13592,15.0,15.0,15.0,15.0
13593,29.21,29.21,29.21,29.21
13594,13.420000000000002,13.420000000000002,13.420000000000002,13.420000000000002
13595,52.07,52.07,52.07,52.07
13596,24.78,24.78,24.78,24.78
13597,0.0,0.0,0.0,0.0
13598,12.68,12.68,12.68,12.68
13599,0.0,0.0,18.65,18.65
13600,11.56,11.56,11.56,11.56
13601,0.0,16.86,16.86,16.86
13602,43.97,43.97,43.97,43.97
13603,12.02,12.02,12.02,12.02
13604,28.89,28.89,28.89,28.89
13605,9.92,9.92,9.92,9.92
13606,14.43,14.43,14.43,14.43
13607,9.39,9.39,9.39,9.39
13608,15.579999999999998,15.579999999999998,15.579999999999998,15.579999999999998
13609,14.27,14.27,14.27,14.27
13610,15.37,15.37,15.37,15.37
13611,0.0,0.0,0.0,0.0
13612,28.41,28.41,28.41,28.41
13613,35.69,35.69,35.69,35.69
13614,25.44,25.44,25.44,25.44
13615,11.74,11.74,11.74,11.74
13616,15.56,15.56,15.56,15.56
13617,50.64,50.64,50.64,50.64
13618,41.52,41.52,41.52,41.52
13619,13.663333333333332,13.663333333333332,13.663333333333332,13.663333333333332
13620,12.38,21.45,21.45,21.45
13621,23.17,23.17,23.17,23.17
13622,10.71,10.71,10.71,10.71
13623,17.599999999999998,17.599999999999998,17.599999999999998,17.599999999999998
13624,9.99,9.99,9.99,9.99
13625,18.62,18.62,18.62,18.62
13626,17.94,17.94,17.94,17.94
13627,11.89,11.89,11.89,11.89
13628,15.056666666666667,15.056666666666667,15.056666666666667,15.056666666666667
13629,32.7,32.7,32.7,32.7
13630,10.41,10.41,10.41,10.41
13631,31.94,31.94,31.94,31.94
13632,11.83,11.83,11.83,11.83
13633,51.41,51.41,51.41,51.41
13634,0.0,0.0,0.0,20.48
13635,19.53,19.53,19.53,19.53
13636,34.79,34.79,34.79,34.79
13637,0.0,0.0,49.82,49.82
13638,7.6,7.6,7.6,7.6
13639,12.735,12.735,12.735,12.735
13640,10.974999999999998,10.974999999999998,10.974999999999998,10.974999999999998
13641,41.15,41.15,41.15,41.15
13642,5.27,5.27,5.27,5.27
13643,13.81,13.81,13.81,13.81
13644,10.79,10.79,10.79,10.79
13645,17.063333333333333,17.063333333333333,17.063333333333333,17.063333333333333
13646,36.75,36.75,36.75,36.75
13647,23.0,23.0,23.0,23.0
13648,27.23,27.23,27.23,27.23
13649,10.94,10.94,10.94,10.94
13650,27.89,27.89,27.89,27.89
13651,5.21,5.21,5.21,5.21
13652,0.0,21.13,21.13,21.13
13653,47.120000000000005,47.120000000000005,47.120000000000005,47.120000000000005
13654,0.0,0.0,0.0,0.0
13655,14.84,14.84,14.84,14.84
13656,16.98,16.98,16.98,16.98
13657,15.09,15.09,15.09,15.09
13658,21.67,21.67,21.67,21.67
13659,30.01,30.01,30.01,30.01
13660,12.590000000000002,12.590000000000002,12.590000000000002,12.590000000000002
13661,15.46,15.46,15.46,15.46
13662,31.43,31.43,31.43,31.43
13663,26.480000000000004,26.480000000000004,26.480000000000004,26.480000000000004
13664,26.59,26.59,26.59,26.59
13665,0.0,0.0,36.99,36.99
13666,9.73,9.73,9.73,9.73
13667,29.19,29.19,29.19,29.19
13668,9.805,9.805,9.805,9.805
13669,35.64,35.64,35.64,35.64
13670,13.5,13.5,13.5,13.5
13671,19.52,19.52,19.52,19.52
13672,9.65,9.65,9.65,9.65
13673,12.32,12.32,12.32,12.32
13674,21.130000000000003,21.130000000000003,21.130000000000003,21.130000000000003
13675,38.92,38.92,38.92,38.92
13676,0.0,48.79,48.79,48.79
13677,18.55,18.55,18.55,18.55
13678,28.11,28.11,28.11,28.11
13679,9.53,9.53,9.53,9.53
13680,0.0,0.0,0.0,0.0
13681,38.68,38.68,38.68,38.68
13682,53.93,53.93,53.93,53.93
13683,11.45,11.45,11.45,11.45
13684,39.95,39.95,39.95,39.95
13685,30.409999999999997,30.409999999999997,30.409999999999997,30.409999999999997
13686,46.02,46.02,46.02,46.02
13687,22.2,22.2,22.2,22.2
13688,34.4,34.4,34.4,34.4
13689,6.029999999999999,6.029999999999999,6.029999999999999,6.029999999999999
13690,16.09,16.09,16.09,16.09
13691,36.95,36.95,36.95,36.95
13692,0.0,0.0,0.0,19.72
13693,38.38,38.38,38.38,38.38
13694,53.43,53.43,53.43,53.43
13695,15.52,15.52,15.52,15.52
13696,13.83,13.83,13.83,13.83
13697,6.58,6.58,6.58,6.58
13698,21.3,21.3,21.3,21.3
13699,10.51,10.51,10.015,10.015
13700,0.0,14.12,14.12,14.12
13701,31.71,31.71,31.71,31.71
13702,10.920000000000002,10.920000000000002,10.920000000000002,10.920000000000002
13703,42.93,42.93,42.93,42.93
13704,12.665000000000003,12.665000000000003,12.665000000000003,12.665000000000003
13705,25.45,25.45,25.45,25.45
13706,41.97,41.97,41.97,41.97
13707,22.21,22.21,22.21,22.21
13708,29.51,29.51,29.51,29.51
13709,18.72,27.564999999999998,27.564999999999998,27.564999999999998
13710,23.715,23.715,23.715,23.715
13711,13.004999999999999,13.004999999999999,13.004999999999999,13.004999999999999
13712,20.22,20.22,21.945,21.945
13713,15.78,15.78,15.78,15.78
13714,39.97,39.97,39.97,39.97
13715,15.06,15.06,15.06,15.06
13716,23.81,23.81,23.81,23.81
13717,34.875,34.875,34.875,34.875
13718,9.66,9.66,9.66,9.66
13719,15.806666666666667,15.806666666666667,15.806666666666667,15.806666666666667
13720,18.18,18.18,18.18,18.18
13721,0.0,15.87,15.87,15.87
13722,46.95,46.95,46.95,46.95
13723,10.95,10.95,10.95,10.95
13724,0.0,0.0,0.0,11.21
13725,10.739999999999998,10.739999999999998,10.739999999999998,10.739999999999998
13726,18.205,18.205,18.205,18.205
13727,0.0,0.0,36.53,36.53
13728,39.32,39.32,39.32,39.32
13729,0.0,0.0,0.0,0.0
13730,20.936666666666664,20.936666666666664,20.936666666666664,20.936666666666664
13731,47.830000000000005,47.830000000000005,47.830000000000005,47.830000000000005
13732,24.045,24.045,24.045,24.045
13733,0.0,0.0,0.0,0.0
13734,14.26,14.26,14.26,14.26
13735,8.26,8.26,8.26,8.26
13736,12.67,12.67,12.67,12.67
13737,16.74,16.74,16.74,16.74
13738,21.64,21.64,20.426666666666666,20.426666666666666
13739,31.58,31.58,31.58,31.58
13740,33.33,33.33,33.33,33.33
13741,25.52,25.52,25.52,25.52
13742,48.68,48.68,48.68,48.68
13743,42.86,42.86,42.86,42.86
13744,29.19,29.19,29.19,29.19
13745,19.52,19.52,19.52,19.52
13746,17.2,17.2,17.2,17.2
13747,0.0,0.0,0.0,14.21
13748,44.29,44.29,44.29,44.29
13749,18.21,18.21,18.21,18.21
13750,39.89,39.89,39.89,39.89
13751,0.0,0.0,9.61,9.61
13752,12.22,12.22,12.22,12.22
13753,18.11,18.11,23.79,23.79
13754,41.65,41.65,41.65,41.65
13755,0.0,17.21,17.21,17.21
13756,34.67,34.67,34.67,34.67
13757,18.56,18.56,18.56,18.56
13758,0.0,0.0,0.0,9.96
13759,0.0,0.0,0.0,0.0
13760,14.475,14.475,14.475,14.475
13761,0.0,40.95,40.95,40.95
13762,6.11,6.11,6.11,6.11
13763,23.185000000000002,23.185000000000002,23.185000000000002,23.185000000000002
13764,40.94,40.94,40.94,40.94
13765,0.0,0.0,0.0,19.52
13766,18.68,18.68,18.68,18.68
13767,36.66,36.66,36.66,36.66
13768,34.74,34.74,34.74,34.74
13769,0.0,0.0,0.0,53.33
13770,32.455,32.455,32.455,32.455
13771,31.4,31.4,31.4,31.4
13772,24.18,24.18,24.18,24.18
13773,35.660000000000004,32.215,32.215,32.215
13774,14.61,14.61,14.61,14.61
13775,0.0,15.86,15.86,15.86
13776,30.560000000000002,30.560000000000002,30.560000000000002,30.560000000000002
13777,3.55,3.55,3.55,3.55
13778,32.76,32.76,32.76,32.76
13779,40.7,40.7,40.7,40.7
13780,0.0,0.0,9.84,9.84
13781,11.27,11.27,11.27,11.27
13782,0.0,39.44,39.44,39.44
13783,20.07,20.07,20.07,20.07
13784,0.0,25.3,25.3,25.3
13785,14.02,14.02,14.02,14.02
13786,27.45,27.45,27.45,27.45
13787,28.49,28.49,28.49,28.49
13788,0.0,0.0,0.0,6.34
13789,9.83,9.83,9.83,9.83
13790,10.84,10.84,10.84,10.84
13791,23.56,23.56,23.56,23.56
13792,12.329999999999998,12.329999999999998,12.329999999999998,12.329999999999998
13793,11.695,11.695,11.695,11.695
13794,13.37,13.37,13.37,13.37
13795,13.0,13.0,13.0,13.0
13796,11.09,11.09,11.09,11.09
13797,37.055,37.055,37.055,37.055
13798,14.44,14.44,14.44,14.44
13799,15.82,15.82,15.82,15.82
13800,35.84,35.84,25.700000000000003,25.700000000000003
13801,21.27,21.27,21.27,21.27
13802,22.23,22.23,22.23,22.23
13803,0.0,0.0,0.0,25.08
13804,0.0,0.0,0.0,21.17
13805,12.54,12.54,12.54,12.54
13806,50.64,50.64,50.64,50.64
13807,14.96,14.96,14.96,14.96
13808,0.0,0.0,0.0,0.0
13809,6.76,6.76,6.76,6.76
13810,50.14,50.14,50.14,50.14
13811,5.87,5.87,5.87,5.87
13812,10.88,10.88,10.88,10.88
13813,12.94,12.94,12.94,12.94
13814,17.759999999999998,17.759999999999998,17.759999999999998,17.759999999999998
13815,31.96,31.96,31.96,31.96
13816,24.44,24.44,24.44,24.44
13817,0.0,0.0,0.0,9.62
13818,27.790000000000003,27.790000000000003,27.790000000000003,27.790000000000003
13819,0.0,0.0,18.26,18.26
13820,0.0,0.0,0.0,0.0
13821,43.46,43.46,43.46,43.46
13822,17.38,17.38,17.38,17.38
13823,0.0,0.0,0.0,0.0
13824,53.16,53.16,53.16,53.16
13825,37.94,37.94,37.94,37.94
13826,45.16,45.16,45.16,45.16
13827,15.706666666666669,15.706666666666669,15.706666666666669,15.706666666666669
13828,10.46,10.46,10.46,10.46
13829,14.59,14.59,14.59,14.59
13830,10.0,10.0,10.0,10.0
13831,17.52,17.52,17.52,17.52
13832,39.16,39.16,39.16,39.16
13833,52.2,52.2,52.2,52.2
13834,19.54,19.54,19.54,19.54
13835,10.77,10.77,10.77,10.77
13836,27.240000000000002,27.240000000000002,27.240000000000002,27.240000000000002
13837,9.61,9.61,9.61,9.61
13838,0.0,0.0,11.21,11.21
13839,23.66,23.66,23.66,20.555
13840,45.010000000000005,45.010000000000005,45.010000000000005,45.010000000000005
13841,29.130000000000003,29.130000000000003,29.130000000000003,29.130000000000003
13842,45.52,45.52,45.52,45.52
13843,18.93,18.93,18.93,18.93
13844,0.0,0.0,0.0,11.46
13845,16.533333333333335,16.533333333333335,16.533333333333335,16.533333333333335
13846,13.085,11.126666666666667,11.126666666666667,11.126666666666667
13847,20.84,20.84,20.84,20.84
13848,11.12,11.12,11.12,11.12
13849,16.03,16.03,16.03,16.03
13850,44.56,44.56,44.56,44.56
13851,16.22,16.22,20.81,20.81
13852,10.31,10.31,10.31,10.31
13853,12.4,12.4,12.4,12.4
13854,26.26,26.26,26.26,26.26
13855,11.27,11.27,11.27,21.11
13856,11.68,11.68,11.68,11.68
13857,0.0,0.0,0.0,18.380000000000003
13858,20.0,20.0,20.0,20.0
13859,14.520000000000001,14.520000000000001,14.520000000000001,14.520000000000001
13860,33.37,33.37,33.37,33.37
13861,17.91,17.91,17.91,17.91
13862,21.59,21.59,21.59,21.59
13863,18.604999999999997,18.604999999999997,18.604999999999997,18.604999999999997
13864,28.875,28.875,28.875,28.875
13865,14.579999999999998,14.579999999999998,14.579999999999998,14.579999999999998
13866,11.73,11.73,11.73,11.73
13867,15.420000000000002,15.420000000000002,15.420000000000002,15.420000000000002
13868,0.0,0.0,25.8,25.8
13869,12.13,12.13,12.13,12.13
13870,0.0,0.0,54.04,54.04
13871,16.9,16.9,16.9,16.9
13872,14.59,14.59,14.59,14.59
13873,12.25,12.25,12.25,12.25
13874,14.365,14.365,14.365,14.365
13875,20.33,20.33,20.33,20.33
13876,0.0,0.0,41.98,41.98
13877,0.0,0.0,0.0,44.24
13878,30.07,30.07,30.07,30.07
13879,12.22,12.22,12.22,12.22
13880,27.11,27.11,27.11,27.11
13881,0.0,30.1,30.1,30.1
13882,0.0,0.0,0.0,30.04
13883,12.05,12.05,12.05,12.05
13884,8.02,8.02,8.02,8.02
13885,51.41,51.41,51.41,51.41
13886,5.17,5.17,5.17,5.17
13887,22.43,22.43,22.43,22.43
13888,22.53,16.185000000000002,16.185000000000002,16.185000000000002
13889,25.085,25.085,25.085,25.085
13890,19.84,19.84,19.84,19.84
13891,0.0,0.0,0.0,0.0
13892,0.0,16.19,16.19,16.19
13893,33.83,33.83,33.83,33.83
13894,9.81,9.81,9.81,9.81
13895,25.520000000000003,25.520000000000003,25.520000000000003,25.520000000000003
13896,10.95,10.95,10.95,10.95
13897,31.97,31.97,31.97,31.97
13898,36.29,36.29,36.29,36.29
13899,23.33,23.33,23.33,23.33
13900,25.09,33.405,33.405,33.405
13901,23.375,23.375,23.375,23.375
13902,30.86,30.86,30.86,30.86
13903,31.5,31.5,31.5,31.5
13904,5.49,5.49,5.49,5.49
13905,10.635,10.635,10.635,10.635
13906,0.0,18.32,18.32,18.32
13907,23.55,23.55,23.55,23.55
13908,0.0,41.900000000000006,41.900000000000006,41.900000000000006
13909,5.18,5.18,5.18,5.18
13910,31.89,31.89,31.89,31.89
13911,11.04,11.04,11.04,11.04
13912,0.0,0.0,0.0,0.0
13913,4.12,4.12,4.12,4.12
13914,18.575,18.575,18.575,18.575
13915,23.985,23.985,23.985,23.985
13916,17.6,17.6,17.6,17.6
13917,9.55,9.55,9.55,9.55
13918,0.0,18.57,18.57,18.57
13919,42.8,42.8,42.8,42.8
13920,10.55,10.55,10.55,10.55
13921,52.59,52.59,52.59,52.59
13922,0.0,6.35,6.35,6.35
13923,10.95,10.95,10.95,10.95
13924,15.16,17.975,17.975,17.975
13925,32.97,32.97,32.97,32.97
13926,0.0,0.0,0.0,27.379999999999995
13927,0.0,0.0,0.0,31.39
13928,11.58,11.58,11.58,11.58
13929,0.0,26.32,26.32,26.32
13930,11.22,11.22,11.22,11.22
13931,12.2,12.2,12.2,12.2
13932,11.28,11.28,11.28,11.28
13933,31.42,31.42,31.42,31.42
13934,28.22,28.22,28.22,28.22
13935,20.47,20.47,20.47,20.47
13936,0.0,0.0,0.0,0.0
13937,40.71,40.71,40.71,40.71
13938,37.91,37.91,37.91,37.91
13939,20.6,20.6,20.6,20.6
13940,18.43,18.43,18.43,18.43
13941,15.435,15.435,15.435,15.435
13942,3.97,3.97,3.97,3.97
13943,18.23,18.23,18.23,18.23
13944,26.869999999999997,21.83,21.83,21.83
13945,17.529999999999998,17.529999999999998,17.529999999999998,17.529999999999998
13946,34.985,34.985,34.985,34.985
13947,30.38,30.38,30.38,30.38
13948,9.48,9.48,9.48,9.48
13949,22.6,22.6,22.6,22.6
13950,0.0,0.0,0.0,0.0
13951,0.0,0.0,0.0,35.5
13952,24.600000000000005,24.600000000000005,24.600000000000005,24.600000000000005
13953,0.0,35.89,35.89,35.89
13954,19.04,19.04,19.04,19.04
13955,0.0,0.0,0.0,14.29
13956,27.18,27.18,27.18,27.18
13957,27.35,27.35,27.35,27.35
13958,0.0,0.0,0.0,0.0
13959,0.0,0.0,20.64,20.64
13960,10.49,10.49,10.49,10.49
13961,0.0,15.88,17.87,17.87
13962,26.19,26.19,26.19,26.19
13963,28.090000000000003,28.090000000000003,28.090000000000003,28.090000000000003
13964,43.19,43.19,43.19,43.19
13965,24.75,24.75,24.75,24.75
13966,11.7,13.03,13.03,13.03
13967,14.27,14.27,14.27,14.27
13968,33.7,33.7,33.7,33.7
13969,10.94,10.94,10.94,10.94
13970,30.31,30.31,30.31,30.31
13971,9.11,9.11,9.11,9.11
13972,29.59,29.59,29.59,29.59
13973,28.49,28.49,28.49,28.49
13974,22.240000000000002,22.240000000000002,22.240000000000002,22.240000000000002
13975,4.98,4.98,4.98,4.98
13976,38.51,38.51,38.51,38.51
13977,0.0,22.94,22.94,22.94
13978,22.33,22.33,22.33,22.33
13979,12.92,12.92,12.92,12.92
13980,21.12,21.12,21.12,21.12
13981,19.98,19.98,19.98,19.98
13982,44.11,44.11,44.11,44.11
13983,13.379999999999999,13.379999999999999,13.379999999999999,13.379999999999999
13984,17.21,17.21,17.21,17.21
13985,25.01,25.01,25.01,25.01
13986,28.45,28.45,28.45,28.45
13987,47.75,47.75,47.75,47.75
13988,10.685,10.685,10.685,10.685
13989,9.68,9.68,9.68,9.68
13990,14.58,14.58,14.58,14.58
13991,0.0,0.0,0.0,19.05
13992,28.625,28.625,28.625,28.625
13993,19.57,19.57,19.57,19.57
13994,47.67,47.67,47.67,47.67
13995,31.99,31.99,31.99,31.99
13996,13.49,13.49,13.49,13.49
13997,34.76,34.76,34.76,34.76
13998,8.41,8.41,8.41,8.41
13999,32.54,32.54,32.54,32.54
14000,24.39,24.39,24.53,24.53
14001,0.0,0.0,0.0,0.0
14002,23.66,23.66,23.66,23.66
14003,14.030000000000001,14.030000000000001,14.030000000000001,14.030000000000001
14004,12.15,12.15,12.15,12.15
14005,51.42,51.42,51.42,51.42
14006,0.0,0.0,0.0,10.81
14007,0.0,0.0,17.05,17.05
14008,20.310000000000002,20.310000000000002,20.310000000000002,20.310000000000002
14009,0.0,0.0,47.63,47.63
14010,51.43,51.43,51.43,51.43
14011,29.770000000000003,29.770000000000003,29.770000000000003,29.770000000000003
14012,15.56,15.56,15.56,15.56
14013,20.96,20.96,20.96,20.96
14014,42.15,42.15,42.15,42.15
14015,0.0,38.09,38.09,38.09
14016,22.57,22.57,22.57,22.57
14017,34.42,34.42,34.42,34.42
14018,36.12,36.12,36.12,36.12
14019,15.08,15.08,15.08,15.08
14020,47.93,47.93,47.93,47.93
14021,21.74,21.74,21.74,21.74
14022,12.41,12.41,12.41,12.41
14023,39.62,39.62,39.62,39.62
14024,18.59,18.59,18.59,18.59
14025,53.17,53.17,53.17,53.17
14026,14.540000000000001,14.540000000000001,14.540000000000001,14.540000000000001
14027,52.8,52.8,52.8,52.8
14028,28.755000000000003,28.755000000000003,28.755000000000003,28.755000000000003
14029,11.89,11.89,11.89,11.89
14030,35.03,35.03,35.03,35.03
14031,40.28,40.28,40.28,40.28
14032,43.260000000000005,43.260000000000005,43.260000000000005,43.260000000000005
14033,0.0,0.0,27.35,27.35
14034,6.98,6.98,6.98,6.98
14035,15.45,15.45,15.45,15.45
14036,9.68,9.68,9.68,9.68
14037,27.56,27.56,27.56,27.56
14038,18.29,18.29,18.29,18.29
14039,0.0,42.47,42.47,42.47
14040,19.200000000000003,19.200000000000003,19.200000000000003,19.200000000000003
14041,21.59,21.59,21.59,21.59
14042,14.36,8.86,8.86,8.86
14043,10.63,10.63,10.63,10.63
14044,17.225,17.225,17.225,17.225
14045,11.129999999999999,11.129999999999999,11.129999999999999,11.129999999999999
14046,15.72,15.72,15.72,15.72
14047,0.0,0.0,0.0,14.6
14048,15.72,15.72,15.72,15.72
14049,0.0,0.0,0.0,9.08
14050,24.91,24.91,24.91,24.91
14051,10.68,10.68,10.68,10.68
14052,0.0,14.25,14.25,14.25
14053,30.17,30.17,30.17,30.17
14054,0.0,0.0,0.0,7.979999999999999
14055,8.58,8.58,8.58,8.58
14056,15.636666666666665,15.636666666666665,15.636666666666665,15.636666666666665
14057,0.0,0.0,31.22,31.22
14058,16.416666666666668,16.416666666666668,16.416666666666668,16.416666666666668
14059,10.366666666666667,10.366666666666667,10.366666666666667,10.366666666666667
14060,22.45,22.45,22.45,22.45
14061,5.24,5.24,5.24,5.24
14062,37.88,37.88,37.88,37.88
14063,10.63,10.63,10.63,10.63
14064,21.08,21.08,21.08,21.08
14065,11.87,11.87,11.87,11.87
14066,0.0,0.0,0.0,0.0
14067,9.52,9.52,9.52,9.52
14068,13.13,13.13,13.13,13.13
14069,7.729999999999999,7.729999999999999,7.729999999999999,7.729999999999999
14070,31.44,31.44,31.44,31.44
14071,12.22,12.22,12.22,12.22
14072,0.0,0.0,26.05,26.05
14073,13.38,13.38,13.38,13.38
14074,16.255,16.255,16.255,16.255
14075,15.513333333333334,15.513333333333334,15.513333333333334,15.513333333333334
14076,20.64,20.64,20.64,20.64
14077,48.25,48.25,48.25,48.25
14078,10.89,10.89,10.89,10.89
14079,51.48,51.48,51.48,51.48
14080,33.91,33.91,33.91,33.91
14081,30.96,30.96,30.96,30.96
14082,32.135,32.135,32.135,32.135
14083,21.32,21.32,21.32,21.32
14084,42.7,42.7,42.7,42.7
14085,5.24,5.24,5.24,5.24
14086,32.09,32.09,32.09,32.09
14087,0.0,0.0,0.0,0.0
14088,0.0,10.16,10.16,10.16
14089,13.170000000000002,13.170000000000002,13.170000000000002,13.170000000000002
14090,5.4,5.4,5.4,5.4
14091,29.61,29.61,29.61,29.61
14092,19.65,19.65,19.65,19.65
14093,29.29,29.29,29.29,29.29
14094,20.69,20.69,20.69,20.69
14095,0.0,0.0,0.0,47.94
14096,44.29,44.29,44.29,44.29
14097,20.455,20.455,20.455,20.455
14098,21.78,21.78,21.78,21.78
14099,15.465,15.465,15.465,15.465
14100,13.49,13.49,13.49,13.49
14101,47.67,47.67,47.67,47.67
14102,6.11,6.11,6.11,6.11
14103,0.0,18.12,18.12,18.12
14104,18.895000000000003,18.895000000000003,18.895000000000003,18.895000000000003
14105,22.22,22.22,22.22,22.22
14106,34.205,34.205,34.205,34.205
14107,39.14,39.14,39.14,39.14
14108,0.0,14.73,14.73,14.73
14109,0.0,0.0,8.809999999999999,8.809999999999999
14110,23.21,23.21,23.21,23.21
14111,22.68,22.68,22.68,22.68
14112,0.0,0.0,0.0,15.87
14113,45.39,45.39,45.39,45.39
14114,29.380000000000003,29.380000000000003,29.380000000000003,29.380000000000003
14115,13.983333333333334,13.983333333333334,13.983333333333334,13.975
14116,27.95,27.95,27.95,27.95
14117,12.48,12.48,12.48,12.48
14118,20.630000000000003,20.630000000000003,20.630000000000003,20.630000000000003
14119,9.15,9.15,9.15,9.15
14120,19.58,19.58,19.58,19.58
14121,24.69,24.69,24.69,24.69
14122,14.290000000000001,14.290000000000001,14.290000000000001,14.290000000000001
14123,20.24,20.24,20.24,20.24
14124,36.52,36.52,36.52,36.52
14125,24.44,24.44,24.44,24.44
14126,27.61,27.61,27.61,27.61
14127,42.15,42.15,42.15,42.15
14128,8.575,8.575,8.575,8.575
14129,27.02,27.02,27.02,27.02
14130,14.25,14.25,14.25,14.25
14131,31.895000000000003,31.895000000000003,31.895000000000003,31.895000000000003
14132,0.0,0.0,0.0,0.0
14133,0.0,14.13,14.13,14.13
14134,6.33,6.33,6.33,6.33
14135,16.63,16.63,16.63,16.63
14136,15.34,15.34,15.34,15.34
14137,13.98,13.98,13.98,13.98
14138,21.18,21.18,21.18,21.18
14139,23.493333333333336,23.493333333333336,23.493333333333336,23.493333333333336
14140,37.47,37.47,37.47,37.47
14141,25.384999999999998,25.384999999999998,25.384999999999998,25.384999999999998
14142,8.149999999999999,8.149999999999999,8.149999999999999,8.149999999999999
14143,41.11,41.11,41.11,41.11
14144,35.61,35.61,35.61,35.61
14145,29.21,29.21,29.21,29.21
14146,19.74,19.74,19.74,19.74
14147,46.02,46.02,46.02,46.02
14148,0.0,0.0,0.0,41.89
14149,34.69,34.69,34.69,34.69
14150,0.0,0.0,0.0,24.14
14151,20.74,20.74,20.74,20.74
14152,25.385,25.385,25.385,25.385
14153,13.82,13.82,13.82,13.82
14154,47.23,47.23,47.23,47.23
14155,13.5,13.5,13.5,13.5
14156,0.0,0.0,52.74,52.74
14157,0.0,31.26,31.26,31.26
14158,23.37,23.37,23.37,23.37
14159,15.2,15.2,15.2,15.2
14160,0.0,0.0,0.0,0.0
14161,5.72,5.72,5.72,5.72
14162,0.0,0.0,53.260000000000005,53.260000000000005
14163,0.0,0.0,27.49,27.49
14164,14.93,14.93,14.93,14.93
14165,0.0,25.69,25.69,25.69
14166,0.0,0.0,0.0,0.0
14167,43.96,43.96,43.96,43.96
14168,18.71,18.71,18.71,18.71
14169,18.259999999999998,18.259999999999998,18.259999999999998,18.259999999999998
14170,36.18,36.18,36.18,36.18
14171,38.23,38.23,38.23,38.23
14172,8.98,8.98,8.98,8.98
14173,9.9,9.9,9.9,9.9
14174,4.87,4.87,4.87,7.27
14175,44.29,44.29,44.29,44.29
14176,16.03,16.03,16.03,16.03
14177,10.63,10.63,10.63,10.63
14178,8.57,8.57,8.57,8.57
14179,10.05,10.05,10.05,10.05
14180,39.68,39.68,39.68,39.68
14181,24.16,24.16,24.16,24.16
14182,0.0,0.0,0.0,19.52
14183,17.06,17.06,17.06,17.06
14184,14.863333333333335,14.863333333333335,17.435,17.435
14185,17.5,17.5,17.5,17.5
14186,36.66,36.66,36.66,36.66
14187,5.9,5.9,5.9,5.9
14188,32.14,32.14,32.14,32.14
14189,39.84,39.84,39.84,39.84
14190,35.489999999999995,35.489999999999995,35.489999999999995,35.489999999999995
14191,19.64,19.64,19.64,19.64
