"id","churn"
"1",0.9994233872
"2",0.9994233872
"3",0.3340413179
"4",0.9022648874
"5",0.8964368673
"6",0.9994233872
"7",0.7353192027
"8",0.6454816559
"9",0.3655233084
"10",0.9994233872
"11",0.7652337972
"12",0.9994233872
"13",0.9994233872
"14",0.9994233872
"15",0.9994233872
"16",0.9835811861
"17",0.9994233872
"18",0.9994233872
"19",0.9951627631
"20",0.9994233872
"21",0.9994233872
"22",0.9994233872
"23",0.9994233872
"24",0.9138464645
"25",0.0871443187
"26",0.9994233872
"27",0.9994233872
"28",0.9994233872
"29",0.3181991167
"30",0.9994233872
"31",0.1344685104
"32",0.7668011932
"33",0.6323326828
"34",0.9994233872
"35",0.9878418102
"36",0.9994233872
"37",0.3197665127
"38",0.9994233872
"39",0.7652337972
"40",0.6365933069
"41",0.9994233872
"42",0.9994233872
"43",0.3356087139
"44",0.9951627631
"45",0.9994233872
"46",0.9547924236
"47",0.0855769227
"48",0.0
"49",0.9994233872
"50",0.9994233872
"51",0.9520991955
"52",0.3628300803
"53",0.2699322046
"54",0.9994233872
"55",0.9994233872
"56",0.9095858404
"57",0.9994233872
"58",0.9994233872
"59",0.9994233872
"60",0.9994233872
"61",0.9994233872
"62",0.9505317995
"63",0.1029865199
"64",0.0
"65",0.7668011932
"66",0.9994233872
"67",0.9994233872
"68",0.9994233872
"69",0.9994233872
"70",0.9994233872
"71",0.9994233872
"72",0.9994233872
"73",0.9978559912
"74",0.9994233872
"75",0.9994233872
"76",0.9994233872
"77",0.9994233872
"78",0.3670907044
"79",0.9994233872
"80",0.9994233872
"81",0.98201379
"82",0.7221702296
"83",0.7625405691
"84",0.9994233872
"85",0.9994233872
"86",0.9994233872
"87",0.9520991955
"88",0.9679413967
"89",0.0
"90",0.9994233872
"91",0.9994233872
"92",0.9978559912
"93",0.9994233872
"94",0.9994233872
"95",0.0314819905
"96",0.0
"97",0.64974228
"98",0.9951627631
"99",0.8692155009
"100",0.6812242705
"101",0.9994233872
"102",0.7353192027
"103",0.7652337972
"104",0.9994233872
"105",0.9994233872
"106",0.8781038499
"107",0.9994233872
"108",0.9994233872
"109",0.9994233872
"110",0.9994233872
"111",0.0
"112",0.9994233872
"113",0.7668011932
"114",0.9006974914
"115",0.9994233872
"116",0.9994233872
"117",0.7552196162
"118",0.9951627631
"119",0.9994233872
"120",0.9122790685
"121",0.9994233872
"122",0.9994233872
"123",0.9994233872
"124",0.8707828969
"125",0.2457711671
"126",0.9679413967
"127",0.9994233872
"128",0.9878418102
"129",0.9994233872
"130",0.3197665127
"131",0.9994233872
"132",0.3297806938
"133",0.9621133766
"134",0.9122790685
"135",0.9994233872
"136",0.9679413967
"137",0.9994233872
"138",0.9994233872
"139",0.9994233872
"140",0.9978559912
"141",0.0898375468
"142",0.7652337972
"143",0.9994233872
"144",0.9994233872
"145",0.0855769227
"146",0.9994233872
"147",0.8692155009
"148",0.7310585786
"149",0.9994233872
"150",0.9994233872
"151",0.9994233872
"152",0.882364474
"153",0.9994233872
"154",0.3197665127
"155",0.9994233872
"156",0.9994233872
"157",0.9994233872
"158",0.9994233872
"159",0.9994233872
"160",0.9994233872
"161",0.0357426146
"162",0.9994233872
"163",0.9994233872
"164",0.2641041845
"165",0.1344685104
"166",0.0174095972
"167",0.8781038499
"168",0.9994233872
"169",0.9994233872
"170",0.9138464645
"171",0.9994233872
"172",0.9994233872
"173",0.7668011932
"174",0.9994233872
"175",0.9994233872
"176",0.9994233872
"177",0.232622194
"178",0.9994233872
"179",0.7509589921
"180",0.9878418102
"181",0.9994233872
"182",0.2699322046
"183",0.9994233872
"184",0.3670907044
"185",0.1329011144
"186",0.9878418102
"187",0.9994233872
"188",0.9994233872
"189",0.9994233872
"190",0.9994233872
"191",0.9994233872
"192",0.98201379
"193",0.9994233872
"194",0.9994233872
"195",0.882364474
"196",0.9994233872
"197",0.9978559912
"198",0.9994233872
"199",0.9994233872
"200",0.9994233872
"201",0.2484643952
"202",0.9994233872
"203",0.9935953671
"204",0.9994233872
"205",0.9663740007
"206",0.9994233872
"207",0.9663740007
"208",0.7668011932
"209",0.9978559912
"210",0.7668011932
"211",0.9994233872
"212",0.9994233872
"213",0.9994233872
"214",0.9621133766
"215",0.9994233872
"216",0.9994233872
"217",0.2815137817
"218",0.9994233872
"219",0.9978559912
"220",0.9994233872
"221",0.9994233872
"222",0.9679413967
"223",0.9994233872
"224",0.9994233872
"225",0.9862744141
"226",0.1286404903
"227",0.9862744141
"228",0.8964368673
"229",0.1228869334
"230",0.9951627631
"231",0.9994233872
"232",0.9994233872
"233",0.9994233872
"234",0.9994233872
"235",0.9994233872
"236",0.9994233872
"237",0.9994233872
"238",0.98201379
"239",0.9994233872
"240",0.9994233872
"241",0.1329011144
"242",0.9994233872
"243",0.9994233872
"244",0.0042606241
"245",0.2484643952
"246",0.0
"247",0.2699322046
"248",0.9994233872
"249",0.9994233872
"250",0.9835811861
"251",0.9994233872
"252",0.1344685104
"253",0.9994233872
"254",0.9994233872
"255",0.9994233872
"256",0.9978559912
"257",0.7353192027
"258",0.9994233872
"259",0.9994233872
"260",0.9994233872
"261",0.9994233872
"262",0.9994233872
"263",0.9994233872
"264",0.9994233872
"265",0.9994233872
"266",0.9994233872
"267",0.9994233872
"268",0.998432604
"269",0.9994233872
"270",0.9994233872
"271",0.9994233872
"272",0.9978559912
"273",0.9978559912
"274",0.9994233872
"275",0.9994233872
"276",0.3628300803
"277",0.7668011932
"278",0.9994233872
"279",0.9878418102
"280",0.9978559912
"281",0.9994233872
"282",0.9994233872
"283",0.9994233872
"284",0.9994233872
"285",0.9994233872
"286",0.9994233872
"287",0.9994233872
"288",0.9978559912
"289",0.9994233872
"290",0.9994233872
"291",0.9994233872
"292",0.9095858404
"293",0.7668011932
"294",0.9679413967
"295",0.7552196162
"296",0.9994233872
"297",0.9994233872
"298",0.9994233872
"299",0.9679413967
"300",0.0048372369
"301",0.9547924236
"302",0.9994233872
"303",0.9994233872
"304",0.9935953671
"305",0.9679413967
"306",0.9994233872
"307",0.9994233872
"308",0.9994233872
"309",0.998432604
"310",0.9994233872
"311",0.9994233872
"312",0.9138464645
"313",0.0855769227
"314",0.9994233872
"315",0.9978559912
"316",0.9862744141
"317",0.882364474
"318",0.9138464645
"319",0.9994233872
"320",0.9994233872
"321",0.9994233872
"322",0.9951627631
"323",0.0855769227
"324",0.9878418102
"325",0.9994233872
"326",0.9994233872
"327",0.9994233872
"328",0.0
"329",0.6812242705
"330",0.9994233872
"331",0.9994233872
"332",0.9994233872
"333",0.9994233872
"334",0.9994233872
"335",0.9994233872
"336",0.9994233872
"337",0.3670907044
"338",0.9994233872
"339",0.9520991955
"340",0.9994233872
"341",0.9878418102
"342",0.9994233872
"343",0.9663740007
"344",0.0
"345",0.9679413967
"346",0.9994233872
"347",0.9994233872
"348",0.9878418102
"349",0.9994233872
"350",0.9994233872
"351",0.9994233872
"352",0.9994233872
"353",0.9994233872
"354",0.9994233872
"355",0.9994233872
"356",0.9994233872
"357",0.9994233872
"358",0.1029865199
"359",0.9994233872
"360",0.2500317912
"361",0.7668011932
"362",0.9994233872
"363",0.9994233872
"364",0.9994233872
"365",0.6323326828
"366",0.9994233872
"367",0.9994233872
"368",0.9679413967
"369",0.9994233872
"370",0.9006974914
"371",0.9138464645
"372",0.9978559912
"373",0.8964368673
"374",0.0488915877
"375",0.9878418102
"376",0.3628300803
"377",0.9994233872
"378",0.9994233872
"379",0.9994233872
"380",0.9994233872
"381",0.9951627631
"382",0.9994233872
"383",0.9994233872
"384",0.9994233872
"385",0.9951627631
"386",0.9994233872
"387",0.0042606241
"388",0.9994233872
"389",0.0330493865
"390",0.9994233872
"391",0.9994233872
"392",0.9994233872
"393",0.9994233872
"394",0.9994233872
"395",0.9994233872
"396",0.0987258958
"397",0.9978559912
"398",0.0
"399",0.9994233872
"400",0.6638146733
"401",0.9994233872
"402",0.9994233872
"403",0.9994233872
"404",0.7609731731
"405",0.9994233872
"406",0.1302078863
"407",0.9994233872
"408",0.9994233872
"409",0.9994233872
"410",0.9679413967
"411",0.8649548768
"412",0.9138464645
"413",0.9994233872
"414",0.9994233872
"415",0.9994233872
"416",0.9994233872
"417",0.9878418102
"418",0.9994233872
"419",0.9994233872
"420",0.9994233872
"421",0.9951627631
"422",0.9978559912
"423",0.9994233872
"424",0.2457711671
"425",0.9994233872
"426",0.9994233872
"427",0.9994233872
"428",0.9994233872
"429",0.3628300803
"430",0.3628300803
"431",0.2756857616
"432",0.9994233872
"433",0.2457711671
"434",0.9994233872
"435",0.9994233872
"436",0.9935953671
"437",0.9994233872
"438",0.9994233872
"439",0.9994233872
"440",0.9994233872
"441",0.232622194
"442",0.9994233872
"443",0.9994233872
"444",0.9994233872
"445",0.6638146733
"446",0.2641041845
"447",0.9994233872
"448",0.9994233872
"449",0.9994233872
"450",0.9951627631
"451",0.9994233872
"452",0.9994233872
"453",0.9951627631
"454",0.9636807726
"455",0.9994233872
"456",0.9511084123
"457",0.9994233872
"458",0.0914049428
"459",0.9994233872
"460",0.9994233872
"461",0.9669506135
"462",0.9994233872
"463",0.9994233872
"464",0.0987258958
"465",0.9978559912
"466",0.9994233872
"467",0.9994233872
"468",0.9825904028
"469",0.9994233872
"470",0.9994233872
"471",0.9994233872
"472",0.9994233872
"473",0.9994233872
"474",0.7652337972
"475",0.9994233872
"476",0.9994233872
"477",0.9994233872
"478",0.9994233872
"479",0.9994233872
"480",0.9994233872
"481",0.9994233872
"482",0.9994233872
"483",0.9994233872
"484",0.1344685104
"485",0.0115815771
"486",0.9994233872
"487",0.9994233872
"488",0.9138464645
"489",0.9994233872
"490",0.9679413967
"491",0.9994233872
"492",0.3496811072
"493",0.9994233872
"494",0.9994233872
"495",0.9994233872
"496",0.9679413967
"497",0.9994233872
"498",0.9994233872
"499",0.0058280201
"500",0.9994233872
"501",0.9994233872
"502",0.9679413967
"503",0.9994233872
"504",0.9122790685
"505",0.9022648874
"506",0.9994233872
"507",0.9994233872
"508",0.9951627631
"509",0.9994233872
"510",0.9994233872
"511",0.9994233872
"512",0.9994233872
"513",0.9994233872
"514",0.9994233872
"515",0.9994233872
"516",0.9994233872
"517",0.9994233872
"518",0.9994233872
"519",0.1014191239
"520",0.9994233872
"521",0.9994233872
"522",0.9994233872
"523",0.9663740007
"524",0.9994233872
"525",0.9878418102
"526",0.9994233872
"527",0.9994233872
"528",0.9994233872
"529",0.9994233872
"530",0.9994233872
"531",0.9994233872
"532",0.9994233872
"533",0.9994233872
"534",0.9994233872
"535",0.9994233872
"536",0.9994233872
"537",0.9994233872
"538",0.9994233872
"539",0.9951627631
"540",0.9994233872
"541",0.9994233872
"542",0.9994233872
"543",0.9994233872
"544",0.9994233872
"545",0.9520991955
"546",0.2500317912
"547",0.1286404903
"548",0.0473241917
"549",0.9978559912
"550",0.9994233872
"551",0.9994233872
"552",0.9994233872
"553",0.9994233872
"554",0.9994233872
"555",0.9994233872
"556",0.9994233872
"557",0.9994233872
"558",0.9994233872
"559",0.3356087139
"560",0.9994233872
"561",0.0158422012
"562",0.9951627631
"563",0.9951627631
"564",0.0
"565",0.9978559912
"566",0.7310585786
"567",0.0488915877
"568",0.1302078863
"569",0.9563598196
"570",0.882364474
"571",0.9994233872
"572",0.3197665127
"573",0.9679413967
"574",0.9978559912
"575",0.9994233872
"576",0.9994233872
"577",0.9994233872
"578",0.9994233872
"579",0.9994233872
"580",0.9994233872
"581",0.9994233872
"582",0.9636807726
"583",0.9122790685
"584",0.9994233872
"585",0.0855769227
"586",0.9505317995
"587",0.9835811861
"588",0.9994233872
"589",0.9138464645
"590",0.9138464645
"591",0.3670907044
"592",0.9978559912
"593",0.0
"594",0.9994233872
"595",0.9095858404
"596",0.9835811861
"597",0.9935953671
"598",0.9679413967
"599",0.9878418102
"600",0.9994233872
"601",0.9994233872
"602",0.9862744141
"603",0.9994233872
"604",0.9994233872
"605",0.9994233872
"606",0.7668011932
"607",0.9994233872
"608",0.3670907044
"609",0.9006974914
"610",0.3655233084
"611",0.9679413967
"612",0.9994233872
"613",0.9951627631
"614",0.7668011932
"615",0.9994233872
"616",0.3555091273
"617",0.9994233872
"618",0.9951627631
"619",0.0
"620",0.9994233872
"621",0.9994233872
"622",0.9994233872
"623",0.9994233872
"624",0.9621133766
"625",0.9679413967
"626",0.1029865199
"627",0.9994233872
"628",0.9994233872
"629",0.1286404903
"630",0.9994233872
"631",0.7668011932
"632",0.9994233872
"633",0.9862744141
"634",0.9994233872
"635",0.0971584998
"636",0.9994233872
"637",0.9994233872
"638",0.3670907044
"639",0.9994233872
"640",0.9994233872
"641",0.9994233872
"642",0.9994233872
"643",0.0430635676
"644",0.9994233872
"645",0.7237376257
"646",0.9022648874
"647",0.9951627631
"648",0.9994233872
"649",0.9138464645
"650",0.9994233872
"651",0.9994233872
"652",0.9994233872
"653",0.3313480898
"654",0.9978559912
"655",0.9951627631
"656",0.7668011932
"657",0.9994233872
"658",0.9994233872
"659",0.0855769227
"660",0.9994233872
"661",0.9994233872
"662",0.7652337972
"663",0.1186263093
"664",0.9994233872
"665",0.9994233872
"666",0.9951627631
"667",0.98201379
"668",0.9978559912
"669",0.9994233872
"670",0.1302078863
"671",0.9138464645
"672",0.9951627631
"673",0.9994233872
"674",0.9835811861
"675",0.9994233872
"676",0.9994233872
"677",0.9994233872
"678",0.9994233872
"679",0.9994233872
"680",0.9994233872
"681",0.9994233872
"682",0.9994233872
"683",0.9978559912
"684",0.9994233872
"685",0.9994233872
"686",0.9994233872
"687",0.7668011932
"688",0.9994233872
"689",0.9935953671
"690",0.9994233872
"691",0.2442037711
"692",0.9994233872
"693",0.9951627631
"694",0.9994233872
"695",0.9994233872
"696",0.9994233872
"697",0.9994233872
"698",0.001567396
"699",0.9138464645
"700",0.9994233872
"701",0.9994233872
"702",0.8980042633
"703",0.9994233872
"704",0.9080184444
"705",0.9138464645
"706",0.9994233872
"707",0.9994233872
"708",0.9994233872
"709",0.9994233872
"710",0.0
"711",0.001567396
"712",0.7668011932
"713",0.9994233872
"714",0.9994233872
"715",0.9994233872
"716",0.9994233872
"717",0.9563598196
"718",0.1329011144
"719",0.9994233872
"720",0.9994233872
"721",0.9994233872
"722",0.2799463857
"723",0.9994233872
"724",0.9994233872
"725",0.9994233872
"726",0.9994233872
"727",0.9994233872
"728",0.9994233872
"729",0.232622194
"730",0.6323326828
"731",0.9679413967
"732",0.9636807726
"733",0.9994233872
"734",0.9878418102
"735",0.3628300803
"736",0.9994233872
"737",0.3612626843
"738",0.9994233872
"739",0.9994233872
"740",0.9994233872
"741",0.9994233872
"742",0.9994233872
"743",0.9994233872
"744",0.9679413967
"745",0.9994233872
"746",0.9935953671
"747",0.9994233872
"748",0.9994233872
"749",0.9994233872
"750",0.9994233872
"751",0.9994233872
"752",0.9994233872
"753",0.9563598196
"754",0.9994233872
"755",0.9994233872
"756",0.9835811861
"757",0.9994233872
"758",0.0
"759",0.9138464645
"760",0.7668011932
"761",0.9994233872
"762",0.9994233872
"763",0.9994233872
"764",0.1329011144
"765",0.9122790685
"766",0.9935953671
"767",0.9520991955
"768",0.9994233872
"769",0.9994233872
"770",0.9994233872
"771",0.9994233872
"772",0.001567396
"773",0.9022648874
"774",0.9994233872
"775",0.9994233872
"776",0.3496811072
"777",0.9994233872
"778",0.9835811861
"779",0.9994233872
"780",0.9122790685
"781",0.9951627631
"782",0.9994233872
"783",0.0971584998
"784",0.9520991955
"785",0.9994233872
"786",0.9994233872
"787",0.9994233872
"788",0.9994233872
"789",0.7652337972
"790",0.232622194
"791",0.9994233872
"792",0.9994233872
"793",0.9994233872
"794",0.9994233872
"795",0.9994233872
"796",0.9994233872
"797",0.0971584998
"798",0.9994233872
"799",0.882364474
"800",0.6769636464
"801",0.9994233872
"802",0.9994233872
"803",0.9994233872
"804",0.6812242705
"805",0.3628300803
"806",0.6812242705
"807",0.9994233872
"808",0.0488915877
"809",0.9994233872
"810",0.9994233872
"811",0.9679413967
"812",0.9994233872
