"id_cliente","churnLinear","churnExponencial_2","churnExponencial_e","churnRecente","resultado"
3760,0.3872817663940327,0.9971663425888992,0.9983990752087676,0.375,"não churn"
5270,0.2726076418749228,0.9989851790935824,0.9995543244414694,0.2598684210526316,"não churn"
2926,0.2517987828958936,0.9989561665578628,0.9995493896215328,0.2401315789473684,"não churn"
1699,0.4102062569683516,0.9990677758514,0.9995704477476134,0.4013157894736841,"não churn"
3909,0.24077577750836884,0.9990109808516568,0.9995571155491496,0.23026315789473684,"não churn"
1731,0.419381666106328,0.9990675641937344,0.9995704432980702,0.41118421052631576,"não churn"
11265,0.31402072306608364,0.99895599087636,0.9995493872039014,0.3026315789473684,"não churn"
2519,0.3101029468207383,0.9990952596836474,0.9995753329507236,0.29276315789473684,"não churn"
1481,0.3540669480287624,0.9990677792004404,0.9995704477540382,0.33881578947368424,"não churn"
10364,0.2653847396428673,0.9990391856105014,0.9995675809476792,0.2434210526315789,"não churn"
4034,0.36194984458254303,0.9990359725596816,0.9995673422523028,0.34210526315789475,"não churn"
401,0.29380341749539146,0.9990359850100056,0.9995673422988608,0.2730263157894737,"não churn"
2330,0.3613514831929973,0.9990952851725476,0.9995753330777112,0.34539473684210525,"não churn"
1806,0.3486318864606026,0.9990952914467264,0.9995753331071682,0.3322368421052632,"não churn"
3834,0.2600400678574409,0.9990600660584108,0.999570043938712,0.2401315789473684,"não churn"
1222,0.32905725407795555,0.9990677791812874,0.9995704477540353,0.3125,"não churn"
212,0.3008500329154811,0.9989842724737852,0.9995543040223164,0.27960526315789475,"não churn"
1019,0.268292740325135,0.9989842973745304,0.9995543041488744,0.24671052631578946,"não churn"
459,0.8504604163811963,0.9989591537306988,0.9996239902109416,0.8419354838709677,"churn"
456,0.3562109434284387,0.9989842989924971,0.9995543041512102,0.3355263157894737,"não churn"
772,0.2543232693924344,0.9989568792362884,0.9995494203534352,0.23355263157894735,"não churn"
11295,0.2360671639578665,0.9989843994279051,0.9995543057595442,0.2138157894736842,"não churn"
1536,0.34392902151372656,0.9990398494257832,0.9995675975906094,0.3157894736842105,"não churn"
2676,0.2679045706782641,0.9990398494010472,0.999567597590604,0.2368421052631579,"não churn"
2970,0.4349781554901157,0.9990398494280568,0.9995675975906098,0.4078947368421053,"não churn"
1179,0.4932314262776173,0.9991090468793192,0.999577130320526,0.4736842105263158,"não churn"
2425,0.3724512233564364,0.9990537522120986,0.9995693967519276,0.34210526315789475,"não churn"
280,0.34225316350374124,0.999040048633818,0.9995676001325942,0.3125,"não churn"
4055,0.3863674457379121,0.9990400486334592,0.9995676001325942,0.3585526315789473,"não churn"
3704,0.3699312106104994,0.9991089956251504,0.9995771297278562,0.34539473684210525,"não churn"
9307,0.236941708191264,0.9990594055119926,0.9995700135206392,0.20394736842105265,"não churn"
5065,0.4373731963252368,0.9990546614087328,0.9995694165043496,0.41118421052631576,"não churn"
5891,0.29608530581669057,0.999043261794172,0.9995677390477692,0.26644736842105265,"não churn"
477,0.2650870164902653,0.9990432617728948,0.9995677390477636,0.23355263157894735,"não churn"
1000,0.27949470057136816,0.9990570155428128,0.99956953625876,0.24671052631578946,"não churn"
1750,0.3197676610227416,0.9990569649875806,0.9995695356665636,0.2894736842105263,"não churn"
2023,0.2818282870062386,0.9990569645709124,0.9995695356662441,0.25,"não churn"
1649,0.6259478760265936,0.999687406264466,0.9999162494138792,0.607843137254902,"não churn"
6473,0.28644532350198143,0.9990635216256392,0.9995701856748872,0.2565789473684211,"não churn"
163,0.42523575147585946,0.999095288127024,0.99957533310075,0.4013157894736841,"não churn"
2670,0.2811397019971819,0.9991086206264368,0.9995771232851782,0.25,"não churn"
2566,0.7773454026324529,0.9989591537344542,0.9996239902109421,0.7677419354838709,"não churn"
1127,0.3392732379021836,0.9991086206203336,0.9995771232851774,0.3092105263157895,"não churn"
9,0.3687608598234345,0.9990948551136974,0.9995753260284403,0.34210526315789475,"não churn"
1144,0.34633579819212706,0.999109049232111,0.9995771303305092,0.3223684210526316,"não churn"
443,0.3516721579269553,0.9990952868313668,0.9995753330800724,0.32894736842105265,"não churn"
4296,0.3725972318261837,0.9990948614583384,0.9995753260579336,0.34539473684210525,"não churn"
2902,0.3319817936474133,0.9991086207244706,0.9995771232852206,0.3026315789473684,"não churn"
3693,0.29217574532998,0.9999827991120918,0.999998812492836,0.2532894736842105,"não churn"
2070,0.3297773922885452,0.999982799119854,0.9999988124928376,0.29276315789473684,"não churn"
4078,0.389120212076298,0.9999896546378304,0.999999473443646,0.35526315789473684,"não churn"
1843,0.2838392305241696,0.9999896795232148,0.9999994736611888,0.2434210526315789,"não churn"
2714,0.378556903479103,0.9999827497145708,0.9999988119020284,0.34539473684210525,"não churn"
1675,0.3634400611524627,0.9999828030323186,0.9999988125045262,0.32894736842105265,"não churn"
5868,0.4355785611534817,0.9999965348472936,0.9999998583190968,0.4078947368421053,"não churn"
2574,0.3763235817002649,0.9999827779353451,0.9999988123778528,0.34210526315789475,"não churn"
1805,0.3836906801919642,0.9999965474265049,0.9999998583657038,0.3585526315789473,"não churn"
3007,0.3083101078562664,0.9999896795238016,0.9999994736611888,0.2697368421052632,"não churn"
862,0.3985673173748305,0.9999896799190078,0.9999994736615032,0.3651315789473684,"não churn"
2434,0.4121047686216859,0.999982777935333,0.9999988123778528,0.3782894736842105,"não churn"
1132,0.3400614802338966,0.9999896297246472,0.9999994733171691,0.3026315789473684,"não churn"
4484,0.4285770379884959,0.9999566208316814,0.999996014684138,0.3947368421052632,"não churn"
3514,0.4720762316347458,0.9999896799435098,0.9999994736615088,0.4407894736842105,"não churn"
943,0.4838047523981486,0.9999896830805998,0.9999994736678156,0.4539473684210527,"não churn"
465,0.2884107322063486,0.9999896795268532,0.9999994736611892,0.25,"não churn"
3983,0.4400808331438444,0.999989682660892,0.9999994736674956,0.4078947368421053,"não churn"
9265,0.24181437825388896,0.9999703332350014,0.9999970602977616,0.20394736842105265,"não churn"
411,0.3270678180001495,0.9999895739912716,0.9999994727098132,0.27960526315789475,"não churn"
890,0.4054558911128342,0.9999964273479932,0.9999998573650866,0.3651315789473684,"não churn"
982,0.2900715898117666,0.9999964538190717,0.9999998574939648,0.24671052631578946,"não churn"
627,0.3367878551854371,0.999996427151734,0.9999998573649709,0.29276315789473684,"não churn"
3960,0.5181759055736613,0.999996560765034,0.9999998584472446,0.4901315789473684,"não churn"
2256,0.35921926146333194,0.9999897890290532,0.9999994753047632,0.3157894736842105,"não churn"
2429,0.37292351377055855,0.9999965528578856,0.9999998584277632,0.3355263157894737,"não churn"
8051,0.31345609073440245,0.9999965528701266,0.9999998584277652,0.2730263157894737,"não churn"
2241,0.3547847559467335,0.9999965277608096,0.9999998583010896,0.3157894736842105,"não churn"
7753,0.3466194450754663,0.9999895349486724,0.9999994724098692,0.2993421052631579,"não churn"
830,0.4114621280624418,0.9999965277730524,0.9999998583010916,0.375,"não churn"
2647,0.3530594062120296,0.9999964398965312,0.9999998574116872,0.3125,"não churn"
1830,0.4862777039123141,0.9999965277727766,0.9999998583010916,0.4506578947368421,"não churn"
4240,0.366234622558882,0.9999964273614924,0.9999998573650888,0.3256578947368421,"não churn"
1965,0.37360660402205376,0.9999965306896552,0.9999998583118072,0.3355263157894737,"não churn"
5622,0.19891830680567724,0.9999762708546508,0.9999984340333776,0.14144736842105265,"não churn"
1477,0.466699041724789,0.9999964524588552,0.999999857491762,0.4309210526315789,"não churn"
1006,0.323277338541982,0.999996527760809,0.9999998583010896,0.28289473684210525,"não churn"
244,0.35279767054820993,0.9999965277607918,0.9999998583010896,0.3125,"não churn"
9188,0.3821210205517039,0.9999965277607141,0.9999998583010896,0.34210526315789475,"não churn"
2884,0.35620491668059295,0.9999964397019948,0.9999998574115716,0.3157894736842105,"não churn"
1134,0.430871920629247,0.9999965277608102,0.9999998583010896,0.3947368421052632,"não churn"
1601,0.5374434096266297,0.9999965599807616,0.999999858445778,0.5098684210526315,"não churn"
2220,0.3042221529167707,0.9999965599685008,0.9999998584457758,0.26644736842105265,"não churn"
813,0.3436975240559359,0.999996038061347,0.999999850495393,0.2993421052631579,"não churn"
2585,0.4042593038649965,0.9999897889369459,0.9999994753047214,0.3618421052631579,"não churn"
2861,0.33561694509436074,0.9999965607527734,0.9999998584472426,0.2993421052631579,"não churn"
2342,0.3894648547279211,0.9999965607527794,0.9999998584472426,0.35526315789473684,"não churn"
2763,0.3239340112728365,0.9999960377686776,0.9999998504951216,0.27960526315789475,"não churn"
1944,0.3463326453241452,0.9999964567499382,0.9999998575045992,0.2993421052631579,"não churn"
1966,0.2991161129403922,0.9999965054323159,0.9999998580939614,0.24671052631578946,"não churn"
2293,0.38855963177259983,0.9999965607641146,0.9999998584472446,0.34868421052631576,"não churn"
2543,0.3577084716174453,0.9999965062173484,0.9999998580948152,0.3092105263157895,"não churn"
1801,0.2608736688056346,0.9999960972555214,0.9999998511605056,0.20065789473684206,"não churn"
11013,0.3078882375167986,0.9999965556418072,0.999999858438298,0.2598684210526316,"não churn"
2423,0.3846458953959626,0.9999965607656464,0.9999998584472448,0.34539473684210525,"não churn"
142,0.3519465255513849,0.9999966674971024,0.9999998600850456,0.3092105263157895,"não churn"
3424,0.29447248130762144,0.999996493678342,0.9999998580147432,0.2434210526315789,"não churn"
539,0.4635778372586774,0.9999965474395252,0.9999998583657059,0.4309210526315789,"não churn"
3554,0.35028969707942664,0.9999900303872002,0.9999994802322958,0.2960526315789473,"não churn"
979,0.2935927102388019,0.9999964371397448,0.9999998574059162,0.2401315789473684,"não churn"
3374,0.5114726316424368,0.9999961411898808,0.9999998514419124,0.4638157894736842,"não churn"
3545,0.3327891143481649,0.9999961288999027,0.9999998513954452,0.28289473684210525,"não churn"
3047,0.473075782454313,0.9999966675032808,0.9999998600850464,0.4375,"não churn"
96,0.2679980581162077,0.9999962293100402,0.9999998530037624,0.2138157894736842,"não churn"
461,0.325849359404417,0.999996667886941,0.9999998600855848,0.27960526315789475,"não churn"
3026,0.4161754682464449,0.9999962293100462,0.9999998530037624,0.3684210526315789,"não churn"
3593,0.3892704196385631,0.9999961288987854,0.9999998513954452,0.34210526315789475,"não churn"
128,0.3592314521859524,0.9999964523559484,0.999999857491688,0.3026315789473684,"não churn"
3787,0.3092574093515005,0.9999965053280332,0.9999998580938873,0.24671052631578946,"não churn"
3691,0.4553845688975279,0.9999967181247,0.9999998606772624,0.4078947368421053,"não churn"
1054,0.4291504955245117,0.9999964519622444,0.999999857491374,0.375,"não churn"
2433,0.4562252239407876,0.9999967214563241,0.9999998606882976,0.4078947368421053,"não churn"
4937,0.3121963291191165,0.999996524027868,0.9999998582943528,0.2434210526315789,"não churn"
2124,0.28673127943354404,0.999996452740425,0.9999998574922264,0.2236842105263158,"não churn"
322,0.3181409687114882,0.999996452740425,0.9999998574922264,0.2565789473684211,"não churn"
3168,0.4094044720285507,0.9999967212614532,0.9999998606880992,0.3618421052631579,"não churn"
4355,0.3714844532729431,0.9999964519561624,0.9999998574913732,0.3125,"não churn"
2396,0.4276794516021338,0.9999967214575431,0.9999998606882976,0.3815789473684211,"não churn"
1678,0.3821302052796613,0.9999965153965702,0.9999998581304512,0.3223684210526316,"não churn"
925,0.4354742044339198,0.9999965154210548,0.9999998581304614,0.3782894736842105,"não churn"
1005,0.2981637787450767,0.9999965154210532,0.9999998581304614,0.23355263157894735,"não churn"
2110,0.5060025849488289,0.9999966678959258,0.999999860085586,0.4671052631578948,"não churn"
697,0.4035501685378791,0.9999965153965574,0.9999998581304512,0.34539473684210525,"não churn"
1366,0.3323476495024693,0.9999967197713604,0.999999860685932,0.2697368421052632,"não churn"
3117,0.4918053853393798,0.9999966678958776,0.999999860085586,0.4506578947368421,"não churn"
1050,0.3222039977378753,0.9999966660134708,0.9999998600831048,0.2598684210526316,"não churn"
2242,0.4174231922708714,0.9999967197747848,0.9999998606859324,0.3618421052631579,"não churn"
562,0.3615037675366855,0.9999966589321332,0.9999998600527884,0.3026315789473684,"não churn"
197,0.3807363466192541,0.9999967197717451,0.9999998606859322,0.3223684210526316,"não churn"
5369,0.4320916728255873,0.9999967197748072,0.9999998606859324,0.3782894736842105,"não churn"
496,0.30956458305296003,0.9999999596254932,0.9999999998233744,0.2368421052631579,"não churn"
7401,0.2872132477072564,0.9999999329418392,0.999999999601722,0.2138157894736842,"não churn"
2,0.2859899918042311,0.9999999329426053,0.999999999601722,0.2138157894736842,"não churn"
1829,0.4669002614364711,0.9999999329456872,0.9999999996017224,0.4078947368421053,"não churn"
428,0.41813327253877697,0.999999933877016,0.999999999602634,0.3618421052631579,"não churn"
3651,0.4600011718215451,0.9999999605660448,0.9999999998242868,0.4078947368421053,"não churn"
2486,0.3193168763837798,0.9999998827269282,0.9999999990100532,0.25,"não churn"
1688,0.44748332961570003,0.9999999589986012,0.9999999998203004,0.3947368421052632,"não churn"
3008,0.33896601118719866,0.9999999606644356,0.9999999998243602,0.27631578947368424,"não churn"
9203,0.3332833390248263,0.9999999800402162,0.9999999999352276,0.2697368421052632,"não churn"
1575,0.4228877520788377,0.9999999605664264,0.9999999998242868,0.3684210526315789,"não churn"
361,0.37152888598042094,0.9999999598246258,0.99999999982349,0.3059210526315789,"não churn"
1775,0.4487816267826446,0.9999999605675512,0.9999999998242872,0.3947368421052632,"não churn"
239,0.3224162952993385,0.9999999863144978,0.9999999999523712,0.2598684210526316,"não churn"
3302,0.33056435310223115,0.9999999581097988,0.9999999998194036,0.26644736842105265,"não churn"
1713,0.4638698430918198,0.9999999280930548,0.9999999995883826,0.4078947368421053,"não churn"
415,0.3680366361245169,0.9999999596776008,0.9999999998233902,0.3059210526315789,"não churn"
1077,0.401723124824808,0.9999999280892196,0.9999999995883824,0.34210526315789475,"não churn"
4134,0.3683155225128574,0.9999999094443618,0.9999999994790478,0.2993421052631579,"não churn"
3513,0.3987669124954791,0.9999999312300696,0.9999999995992196,0.33881578947368424,"não churn"
1378,0.3334961211157828,0.9999999314253776,0.9999999995994177,0.26644736842105265,"não churn"
2503,0.3614916318831728,0.9999999866054946,0.9999999999525291,0.2993421052631579,"não churn"
559,0.34975720008270245,0.999999960123622,0.999999999823957,0.27960526315789475,"não churn"
6555,0.3768819939127237,0.9999999360137356,0.9999999996078796,0.3092105263157895,"não churn"
882,0.4142948923530811,0.9999999845459262,0.999999999949852,0.34868421052631576,"não churn"
744,0.3801389154594663,0.9999999602216562,0.9999999998240302,0.3125,"não churn"
86,0.4930965541937764,0.9999999853244806,0.9999999999507044,0.4375,"não churn"
1545,0.3755982071900382,0.9999999865564776,0.999999999952502,0.3157894736842105,"não churn"
2666,0.4526503039882584,0.9999999602216596,0.9999999998240302,0.3914473684210527,"não churn"
3935,0.3082893131473937,0.9999999865074128,0.9999999999524865,0.2401315789473684,"não churn"
396,0.341575852048612,0.9999999865074128,0.9999999999524865,0.27631578947368424,"não churn"
2694,0.3703245387343612,0.9999999845459382,0.999999999949852,0.3026315789473684,"não churn"
1126,0.36030344854099794,0.9999999865074132,0.9999999999524865,0.2960526315789473,"não churn"
3734,0.4247899830205322,0.9999999845459382,0.999999999949852,0.3618421052631579,"não churn"
944,0.4069673924288842,0.9999999861152712,0.9999999999521724,0.34539473684210525,"não churn"
2453,0.3955245401502877,0.9999999602216562,0.9999999998240302,0.32894736842105265,"não churn"
4596,0.4929406839438646,0.999999986542638,0.9999999999525,0.4375,"não churn"
2489,0.36634992557952295,0.9999999601232384,0.999999999823957,0.2960526315789473,"não churn"
2895,0.3845563983283915,0.999999959234794,0.9999999998230604,0.3125,"não churn"
2555,0.3759612611525783,0.9999999853302218,0.9999999999507058,0.3125,"não churn"
317,0.4210939409026832,0.9999999853306042,0.9999999999507058,0.3585526315789473,"não churn"
2219,0.3665316781686233,0.9999999857223516,0.9999999999510196,0.3026315789473684,"não churn"
494,0.2888051423120677,0.9999999849258074,0.9999999999501642,0.2138157894736842,"não churn"
2581,0.3376726020424167,0.9999999602155284,0.9999999998240294,0.26644736842105265,"não churn"
112,0.4515614134410675,0.9999999863865332,0.9999999999524078,0.3848684210526316,"não churn"
3674,0.32626595494967736,0.9999999862915572,0.9999999999523658,0.25,"não churn"
395,0.3352612870663217,0.9999999861933344,0.9999999999522098,0.2598684210526316,"não churn"
2039,0.5975488605882086,0.9999999248720132,0.9999999994866962,0.5555555555555556,"não churn"
2712,0.4398961573673715,0.9999999866087526,0.9999999999525292,0.3815789473684211,"não churn"
123,0.44199528592122495,0.9999999870286458,0.9999999999530792,0.3815789473684211,"não churn"
9640,0.31560431095419417,0.9999999863865332,0.9999999999524078,0.2401315789473684,"não churn"
2974,0.4426022219603105,0.9999999866087526,0.9999999999525292,0.3848684210526316,"não churn"
2508,0.4627208661926228,0.9999999870286578,0.9999999999530792,0.4046052631578948,"não churn"
588,0.3379738099012334,0.9999999865826042,0.9999999999525234,0.26644736842105265,"não churn"
7231,0.4177438396796732,0.9999999607895124,0.9999999998253768,0.33881578947368424,"não churn"
3108,0.3734492856786763,0.9999999865597587,0.9999999999525024,0.3092105263157895,"não churn"
2458,0.4330525642492257,0.9999999865826056,0.9999999999525234,0.3684210526315789,"não churn"
6701,0.3449513578569471,0.9999999863252604,0.9999999999523788,0.26644736842105265,"não churn"
3883,0.3650478334680976,0.9999999847168192,0.9999999999500451,0.28289473684210525,"não churn"
222,0.4278389584712574,0.9999999864815079,0.9999999999524806,0.3618421052631579,"não churn"
2497,0.42095310523999135,0.9999999861381904,0.9999999999521824,0.34868421052631576,"não churn"
3835,0.3704785997383185,0.9999999864845704,0.9999999999524808,0.2993421052631579,"não churn"
1372,0.3795634949970081,0.9999999849160252,0.9999999999501606,0.3059210526315789,"não churn"
7445,0.3830900765190643,0.9999999849487358,0.9999999999501741,0.3026315789473684,"não churn"
6034,0.4023502550033116,0.9999999864927488,0.999999999952484,0.3157894736842105,"não churn"
115,0.3974398936745112,0.9999999863769294,0.9999999999524062,0.3157894736842105,"não churn"
1189,0.3800179030592117,0.9999999870041744,0.9999999999530692,0.3092105263157895,"não churn"
11065,0.389419121681095,0.999999986401438,0.999999999952412,0.3092105263157895,"não churn"
425,0.3531526375955103,0.9999999861822946,0.9999999999522078,0.2697368421052632,"não churn"
860,0.3717093555571115,0.9999999861822946,0.9999999999522078,0.2894736842105263,"não churn"
2527,0.3532130262300244,0.9999999864994704,0.9999999999524848,0.26644736842105265,"não churn"
9883,0.3885105295884215,0.9999999866122116,0.9999999999525298,0.3223684210526316,"não churn"
1535,0.3678314100808363,0.9999999861822706,0.9999999999522078,0.28289473684210525,"não churn"
3675,0.3720430375770629,0.9999999861838024,0.999999999952208,0.28618421052631576,"não churn"
892,0.4963813049731243,0.9999999870301952,0.9999999999530792,0.4309210526315789,"não churn"
2762,0.3095756362991076,0.9999999858866422,0.9999999999520496,0.2138157894736842,"não churn"
3069,0.3936565397645253,0.9999999861822716,0.9999999999522078,0.3157894736842105,"não churn"
2651,0.3880812108747107,0.9999999861822714,0.9999999999522078,0.3059210526315789,"não churn"
2618,0.47732812255768003,0.9999999872263616,0.999999999953278,0.4078947368421053,"não churn"
5442,0.3631625317839953,0.9999999861251144,0.99999999995218,0.2697368421052632,"não churn"
1787,0.4766913277096806,0.9999999866637952,0.9999999999525456,0.41118421052631576,"não churn"
1397,0.3644353083139099,0.9999999862309168,0.9999999999522234,0.27960526315789475,"não churn"
3785,0.41497186986839546,0.9999999870105928,0.9999999999530764,0.3322368421052632,"não churn"
3678,0.4382732818567909,0.9999999870109759,0.9999999999530764,0.3585526315789473,"não churn"
623,0.4070283318180793,0.9999999872263694,0.999999999953278,0.33881578947368424,"não churn"
8260,0.3910769615908445,0.9999999872067596,0.9999999999532748,0.3059210526315789,"não churn"
3001,0.3872167018252592,0.9999999865926142,0.9999999999525268,0.3059210526315789,"não churn"
655,0.3756050374437067,0.999999987231268,0.9999999999532808,0.2894736842105263,"não churn"
4093,0.4771761354222952,0.999999986984754,0.9999999999530662,0.4013157894736841,"não churn"
1332,0.34345953303570315,0.9999999869845632,0.9999999999530662,0.2532894736842105,"não churn"
2528,0.48517213861888103,0.9999999870286718,0.9999999999530792,0.4243421052631579,"não churn"
2011,0.39777780530098905,0.9999999872386172,0.9999999999532816,0.3256578947368421,"não churn"
1721,0.8118439122557147,0.9999999990008293,0.9999999999992244,0.7838709677419354,"não churn"
3260,0.289231519322294,0.99999998664468,0.9999999999525426,0.1973684210526316,"não churn"
3283,0.4460842328289772,0.9999999997189696,0.999999999999862,0.3585526315789473,"não churn"
3781,0.4140087934593205,0.9999999997312172,0.9999999999998656,0.3223684210526316,"não churn"
7203,0.5740749818137342,0.9999999999476864,0.999999999999984,0.5131578947368421,"churn"
1402,0.3554985619480953,0.9999999997319832,0.9999999999998658,0.2565789473684211,"não churn"
1157,0.4643049365588293,0.9999999998300786,0.9999999999999388,0.3782894736842105,"não churn"
1065,0.44685293548891897,0.9999999995229102,0.9999999999996634,0.3618421052631579,"não churn"
4347,0.4446513519641569,0.9999999997312298,0.9999999999998656,0.3585526315789473,"não churn"
3076,0.4463293448793933,0.9999999997287746,0.9999999999998632,0.375,"não churn"
3586,0.4748949694186415,0.9999999998300786,0.9999999999999388,0.3914473684210527,"não churn"
9403,0.4031231902263621,0.9999999999227042,0.9999999999999784,0.3157894736842105,"não churn"
1115,0.5362874798950333,0.999999999839872,0.9999999999999398,0.4736842105263158,"não churn"
1874,0.45047669608873,0.9999999997410229,0.9999999999998664,0.3782894736842105,"não churn"
423,0.4687011190534841,0.9999999998459994,0.9999999999999408,0.3980263157894737,"não churn"
5483,0.4325976421954707,0.9999999997319952,0.9999999999998658,0.34539473684210525,"não churn"
187,0.3884628284468751,0.9999999997287746,0.9999999999998632,0.3092105263157895,"não churn"
62,0.4891622308985444,0.9999999998459962,0.9999999999999408,0.4177631578947368,"não churn"
8330,0.351782703820868,0.9999999998423328,0.9999999999999408,0.2565789473684211,"não churn"
1771,0.4664710049262076,0.9999999997312298,0.9999999999998656,0.3815789473684211,"não churn"
2493,0.4385164396901552,0.9999999997314208,0.9999999999998656,0.3519736842105263,"não churn"
6425,0.3946771462332391,0.99999999983027,0.9999999999999388,0.3026315789473684,"não churn"
3923,0.4467689236201002,0.9999999997314214,0.9999999999998656,0.3651315789473684,"não churn"
2245,0.4253953776172046,0.9999999999459634,0.999999999999984,0.3519736842105263,"não churn"
2896,0.5233455461311187,0.9999999997410236,0.9999999999998664,0.4605263157894737,"não churn"
3391,0.38239568221596415,0.999999999734486,0.9999999999998658,0.2960526315789473,"não churn"
1898,0.4740167916354959,0.9999999998333352,0.9999999999999388,0.3980263157894737,"não churn"
3367,0.37381481026988383,0.9999999997344918,0.9999999999998658,0.28618421052631576,"não churn"
3915,0.36362010897585495,0.9999999999473036,0.999999999999984,0.2730263157894737,"não churn"
1780,0.4549888122963678,0.9999999999473036,0.999999999999984,0.3782894736842105,"não churn"
8519,0.3375950867548829,0.999999999842734,0.9999999999999408,0.2401315789473684,"não churn"
3980,0.4234102393362099,0.9999999998430932,0.9999999999999408,0.3355263157894737,"não churn"
4350,0.4459389403588159,0.9999999999411764,0.9999999999999832,0.3651315789473684,"não churn"
686,0.35735763698439704,0.9999999999411764,0.9999999999999832,0.2631578947368421,"não churn"
362,0.3854426484800967,0.9999999998365859,0.9999999999999394,0.29276315789473684,"não churn"
299,0.5045379878809022,0.999999999751188,0.9999999999998684,0.4342105263157895,"não churn"
2488,0.4548218353238122,0.9999999999411764,0.9999999999999832,0.3717105263157895,"não churn"
2985,0.4345114963966933,0.9999999998366104,0.9999999999999394,0.3519736842105263,"não churn"
2056,0.5104915909372933,0.9999999999264836,0.9999999999999808,0.4276315789473684,"não churn"
2817,0.44499902792266977,0.9999999999411764,0.9999999999999832,0.3684210526315789,"não churn"
385,0.4280709968171709,0.999999999842734,0.9999999999999408,0.34210526315789475,"não churn"
748,0.4348498100228896,0.9999999999411764,0.9999999999999832,0.35526315789473684,"não churn"
